Year,UNIT_MEASURE,ADMIN_AREA,scientific_field,Value
2010,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2010,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2010,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2010,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2010,NUMBER,zenica-doboj_canton,health_and_social_protection,
2010,NUMBER,zenica-doboj_canton,services,
2010,NUMBER,bosnian-podrinje_canton,education,
2010,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2010,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2010,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2010,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2010,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2010,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2010,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2010,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2010,NUMBER,bosnian-podrinje_canton,services,
2010,NUMBER,central_bosnia_canton,education,
2010,NUMBER,central_bosnia_canton,arts_and_humanities,
2010,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2010,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2010,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2010,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2010,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2010,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2010,NUMBER,central_bosnia_canton,health_and_social_protection,
2010,NUMBER,central_bosnia_canton,services,
2010,NUMBER,herzegovina-neretva_canton,education,
2010,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2010,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2010,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2010,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2010,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2010,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2010,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2010,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2010,NUMBER,herzegovina-neretva_canton,services,
2010,NUMBER,sarajevo_canton,education,
2010,NUMBER,sarajevo_canton,arts_and_humanities,
2010,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2010,NUMBER,sarajevo_canton,"business,_administration_and_law",
2010,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2010,NUMBER,sarajevo_canton,information_and_communication_technologies,
2010,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2010,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2010,NUMBER,sarajevo_canton,health_and_social_protection,
2010,NUMBER,sarajevo_canton,services,
2011,NUMBER,federation_of_bih,education,
2011,NUMBER,federation_of_bih,arts_and_humanities,
2011,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2011,NUMBER,federation_of_bih,"business,_administration_and_law",
2011,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2011,NUMBER,federation_of_bih,information_and_communication_technologies,
2011,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2011,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2011,NUMBER,federation_of_bih,health_and_social_protection,
2011,NUMBER,federation_of_bih,services,
2011,NUMBER,una-sana_canton,education,
2011,NUMBER,una-sana_canton,arts_and_humanities,
2011,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2011,NUMBER,una-sana_canton,"business,_administration_and_law",
2011,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2011,NUMBER,una-sana_canton,information_and_communication_technologies,
2011,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2011,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2011,NUMBER,una-sana_canton,health_and_social_protection,
2011,NUMBER,una-sana_canton,services,
2011,NUMBER,tuzla_canton,education,
2011,NUMBER,tuzla_canton,arts_and_humanities,
2011,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2011,NUMBER,tuzla_canton,"business,_administration_and_law",
2011,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2011,NUMBER,tuzla_canton,information_and_communication_technologies,
2011,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2011,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2011,NUMBER,tuzla_canton,health_and_social_protection,
2011,NUMBER,tuzla_canton,services,
2011,NUMBER,zenica-doboj_canton,education,
2011,NUMBER,zenica-doboj_canton,arts_and_humanities,
2011,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2011,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2011,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2011,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2011,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2011,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2011,NUMBER,zenica-doboj_canton,health_and_social_protection,
2011,NUMBER,zenica-doboj_canton,services,
2011,NUMBER,bosnian-podrinje_canton,education,
2011,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2011,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2011,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2011,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2011,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2011,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2011,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2011,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2011,NUMBER,bosnian-podrinje_canton,services,
2011,NUMBER,central_bosnia_canton,education,
2011,NUMBER,central_bosnia_canton,arts_and_humanities,
2011,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2011,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2011,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2011,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2011,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2011,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2011,NUMBER,central_bosnia_canton,health_and_social_protection,
2011,NUMBER,central_bosnia_canton,services,
2011,NUMBER,herzegovina-neretva_canton,education,
2011,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2011,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2011,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2011,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2011,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2011,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2011,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2011,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2011,NUMBER,herzegovina-neretva_canton,services,
2011,NUMBER,sarajevo_canton,education,
2011,NUMBER,sarajevo_canton,arts_and_humanities,
2011,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2011,NUMBER,sarajevo_canton,"business,_administration_and_law",
2011,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2011,NUMBER,sarajevo_canton,information_and_communication_technologies,
2011,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2011,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2011,NUMBER,sarajevo_canton,health_and_social_protection,
2011,NUMBER,sarajevo_canton,services,
2012,NUMBER,federation_of_bih,education,
2012,NUMBER,federation_of_bih,arts_and_humanities,
2012,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2012,NUMBER,federation_of_bih,"business,_administration_and_law",
2012,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2012,NUMBER,federation_of_bih,information_and_communication_technologies,
2012,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2012,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2012,NUMBER,federation_of_bih,health_and_social_protection,
2012,NUMBER,federation_of_bih,services,
2012,NUMBER,una-sana_canton,education,
2012,NUMBER,una-sana_canton,arts_and_humanities,
2012,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2012,NUMBER,una-sana_canton,"business,_administration_and_law",
2012,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2012,NUMBER,una-sana_canton,information_and_communication_technologies,
2012,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2012,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2012,NUMBER,una-sana_canton,health_and_social_protection,
2012,NUMBER,una-sana_canton,services,
2012,NUMBER,tuzla_canton,education,
2012,NUMBER,tuzla_canton,arts_and_humanities,
2012,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2012,NUMBER,tuzla_canton,"business,_administration_and_law",
2012,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2012,NUMBER,tuzla_canton,information_and_communication_technologies,
2012,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2012,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2012,NUMBER,tuzla_canton,health_and_social_protection,
2012,NUMBER,tuzla_canton,services,
2012,NUMBER,zenica-doboj_canton,education,
2012,NUMBER,zenica-doboj_canton,arts_and_humanities,
2012,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2012,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2012,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2012,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2012,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2012,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2012,NUMBER,zenica-doboj_canton,health_and_social_protection,
2012,NUMBER,zenica-doboj_canton,services,
2012,NUMBER,bosnian-podrinje_canton,education,
2012,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2012,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2012,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2012,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2012,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2012,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2012,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2012,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2012,NUMBER,bosnian-podrinje_canton,services,
2012,NUMBER,central_bosnia_canton,education,
2012,NUMBER,central_bosnia_canton,arts_and_humanities,
2012,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2012,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2012,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2012,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2012,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2012,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2012,NUMBER,central_bosnia_canton,health_and_social_protection,
2012,NUMBER,central_bosnia_canton,services,
2012,NUMBER,herzegovina-neretva_canton,education,
2012,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2012,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2012,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2012,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2012,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2012,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2012,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2012,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2012,NUMBER,herzegovina-neretva_canton,services,
2012,NUMBER,sarajevo_canton,education,
2012,NUMBER,sarajevo_canton,arts_and_humanities,
2012,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2012,NUMBER,sarajevo_canton,"business,_administration_and_law",
2012,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2012,NUMBER,sarajevo_canton,information_and_communication_technologies,
2012,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2012,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2012,NUMBER,sarajevo_canton,health_and_social_protection,
2012,NUMBER,sarajevo_canton,services,
2013,NUMBER,federation_of_bih,education,
2013,NUMBER,federation_of_bih,arts_and_humanities,
2013,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2013,NUMBER,federation_of_bih,"business,_administration_and_law",
2013,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2013,NUMBER,federation_of_bih,information_and_communication_technologies,
2013,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2013,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2013,NUMBER,federation_of_bih,health_and_social_protection,
2013,NUMBER,federation_of_bih,services,
2013,NUMBER,una-sana_canton,education,
2013,NUMBER,una-sana_canton,arts_and_humanities,
2013,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2013,NUMBER,una-sana_canton,"business,_administration_and_law",
2013,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2013,NUMBER,una-sana_canton,information_and_communication_technologies,
2013,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2013,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2013,NUMBER,una-sana_canton,health_and_social_protection,
2013,NUMBER,una-sana_canton,services,
2013,NUMBER,tuzla_canton,education,
2013,NUMBER,tuzla_canton,arts_and_humanities,
2013,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2013,NUMBER,tuzla_canton,"business,_administration_and_law",
2013,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2013,NUMBER,tuzla_canton,information_and_communication_technologies,
2013,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2013,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2013,NUMBER,tuzla_canton,health_and_social_protection,
2013,NUMBER,tuzla_canton,services,
2013,NUMBER,zenica-doboj_canton,education,
2013,NUMBER,zenica-doboj_canton,arts_and_humanities,
2013,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2013,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2013,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2013,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2013,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2013,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2013,NUMBER,zenica-doboj_canton,health_and_social_protection,
2013,NUMBER,zenica-doboj_canton,services,
2013,NUMBER,bosnian-podrinje_canton,education,
2013,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2013,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2013,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2013,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2013,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2013,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2013,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2013,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2013,NUMBER,bosnian-podrinje_canton,services,
2013,NUMBER,central_bosnia_canton,education,
2013,NUMBER,central_bosnia_canton,arts_and_humanities,
2013,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2013,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2013,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2013,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2013,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2013,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2013,NUMBER,central_bosnia_canton,health_and_social_protection,
2013,NUMBER,central_bosnia_canton,services,
2013,NUMBER,herzegovina-neretva_canton,education,
2013,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2013,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2013,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2013,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2013,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2013,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2013,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2013,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2013,NUMBER,herzegovina-neretva_canton,services,
2013,NUMBER,sarajevo_canton,education,
2013,NUMBER,sarajevo_canton,arts_and_humanities,
2013,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2013,NUMBER,sarajevo_canton,"business,_administration_and_law",
2013,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2013,NUMBER,sarajevo_canton,information_and_communication_technologies,
2013,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2013,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2013,NUMBER,sarajevo_canton,health_and_social_protection,
2013,NUMBER,sarajevo_canton,services,
2014,NUMBER,federation_of_bih,education,
2014,NUMBER,federation_of_bih,arts_and_humanities,
2014,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2014,NUMBER,federation_of_bih,"business,_administration_and_law",
2014,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2014,NUMBER,federation_of_bih,information_and_communication_technologies,
2014,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2014,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,NUMBER,federation_of_bih,health_and_social_protection,
2014,NUMBER,federation_of_bih,services,
2014,NUMBER,una-sana_canton,education,
2014,NUMBER,una-sana_canton,arts_and_humanities,
2014,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2014,NUMBER,una-sana_canton,"business,_administration_and_law",
2014,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2014,NUMBER,una-sana_canton,information_and_communication_technologies,
2014,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2014,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,NUMBER,una-sana_canton,health_and_social_protection,
2014,NUMBER,una-sana_canton,services,
2014,NUMBER,tuzla_canton,education,
2014,NUMBER,tuzla_canton,arts_and_humanities,
2014,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2014,NUMBER,tuzla_canton,"business,_administration_and_law",
2014,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2014,NUMBER,tuzla_canton,information_and_communication_technologies,
2014,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2014,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,NUMBER,tuzla_canton,health_and_social_protection,
2014,NUMBER,tuzla_canton,services,
2014,NUMBER,zenica-doboj_canton,education,
2014,NUMBER,zenica-doboj_canton,arts_and_humanities,
2014,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2014,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2014,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2014,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2014,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2014,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,NUMBER,zenica-doboj_canton,health_and_social_protection,
2014,NUMBER,zenica-doboj_canton,services,
2014,NUMBER,bosnian-podrinje_canton,education,
2014,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2014,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2014,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2014,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2014,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2014,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2014,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2014,NUMBER,bosnian-podrinje_canton,services,
2014,NUMBER,central_bosnia_canton,education,
2014,NUMBER,central_bosnia_canton,arts_and_humanities,
2014,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2014,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2014,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2014,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2014,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2014,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,NUMBER,central_bosnia_canton,health_and_social_protection,
2014,NUMBER,central_bosnia_canton,services,
2014,NUMBER,herzegovina-neretva_canton,education,
2014,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2014,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2014,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2014,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2014,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2014,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2014,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2014,NUMBER,herzegovina-neretva_canton,services,
2014,NUMBER,sarajevo_canton,education,
2014,NUMBER,sarajevo_canton,arts_and_humanities,
2014,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2014,NUMBER,sarajevo_canton,"business,_administration_and_law",
2014,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2014,NUMBER,sarajevo_canton,information_and_communication_technologies,
2014,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2014,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,NUMBER,sarajevo_canton,health_and_social_protection,
2014,NUMBER,sarajevo_canton,services,
2015,NUMBER,federation_of_bih,education,
2015,NUMBER,federation_of_bih,arts_and_humanities,
2015,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2015,NUMBER,federation_of_bih,"business,_administration_and_law",
2015,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2015,NUMBER,federation_of_bih,information_and_communication_technologies,
2015,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2015,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,NUMBER,federation_of_bih,health_and_social_protection,
2015,NUMBER,federation_of_bih,services,
2015,NUMBER,una-sana_canton,education,
2015,NUMBER,una-sana_canton,arts_and_humanities,
2015,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2015,NUMBER,una-sana_canton,"business,_administration_and_law",
2015,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2015,NUMBER,una-sana_canton,information_and_communication_technologies,
2015,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2015,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,NUMBER,una-sana_canton,health_and_social_protection,
2015,NUMBER,una-sana_canton,services,
2015,NUMBER,tuzla_canton,education,
2015,NUMBER,tuzla_canton,arts_and_humanities,
2015,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2015,NUMBER,tuzla_canton,"business,_administration_and_law",
2015,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2015,NUMBER,tuzla_canton,information_and_communication_technologies,
2015,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2015,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,NUMBER,tuzla_canton,health_and_social_protection,
2015,NUMBER,tuzla_canton,services,
2015,NUMBER,zenica-doboj_canton,education,
2015,NUMBER,zenica-doboj_canton,arts_and_humanities,
2015,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2015,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2015,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
