Year,UNIT_MEASURE,Admin_Area,Sex,Value
2021,NUMBER,central_bosnia_canton,_T,2404
2022,NUMBER,central_bosnia_canton,_T,2295
2010,NUMBER,central_bosnia_canton,M,2092
2011,NUMBER,central_bosnia_canton,M,2184
2012,NUMBER,central_bosnia_canton,M,1953
2013,NUMBER,central_bosnia_canton,M,1702
2014,NUMBER,central_bosnia_canton,M,1485
2015,NUMBER,central_bosnia_canton,M,1538
2016,NUMBER,central_bosnia_canton,M,1503
2017,NUMBER,central_bosnia_canton,M,1458
2018,NUMBER,central_bosnia_canton,M,487
2019,NUMBER,central_bosnia_canton,M,1421
2020,NUMBER,central_bosnia_canton,M,1279
2021,NUMBER,central_bosnia_canton,M,1218
2022,NUMBER,central_bosnia_canton,M,1199
2010,NUMBER,central_bosnia_canton,F,2076
2011,NUMBER,central_bosnia_canton,F,2039
2012,NUMBER,central_bosnia_canton,F,1744
2013,NUMBER,central_bosnia_canton,F,1702
2014,NUMBER,central_bosnia_canton,F,1528
2015,NUMBER,central_bosnia_canton,F,1538
2016,NUMBER,central_bosnia_canton,F,1255
2017,NUMBER,central_bosnia_canton,F,1423
2018,NUMBER,central_bosnia_canton,F,480
2019,NUMBER,central_bosnia_canton,F,1285
2020,NUMBER,central_bosnia_canton,F,1227
2021,NUMBER,central_bosnia_canton,F,1186
2022,NUMBER,central_bosnia_canton,F,1096
2010,NUMBER,herzegovina-neretva_canton,_T,3256
2011,NUMBER,herzegovina-neretva_canton,_T,3141
2012,NUMBER,herzegovina-neretva_canton,_T,2959
2013,NUMBER,herzegovina-neretva_canton,_T,2527
2014,NUMBER,herzegovina-neretva_canton,_T,2019
2015,NUMBER,herzegovina-neretva_canton,_T,2321
2016,NUMBER,herzegovina-neretva_canton,_T,2493
2017,NUMBER,herzegovina-neretva_canton,_T,2518
2018,NUMBER,herzegovina-neretva_canton,_T,1737
2019,NUMBER,herzegovina-neretva_canton,_T,2084
2020,NUMBER,herzegovina-neretva_canton,_T,1906
2021,NUMBER,herzegovina-neretva_canton,_T,1813
2022,NUMBER,herzegovina-neretva_canton,_T,1765
2010,NUMBER,herzegovina-neretva_canton,M,1617
2011,NUMBER,herzegovina-neretva_canton,M,1638
2012,NUMBER,herzegovina-neretva_canton,M,1597
2013,NUMBER,herzegovina-neretva_canton,M,1249
2014,NUMBER,herzegovina-neretva_canton,M,996
2015,NUMBER,herzegovina-neretva_canton,M,1208
2016,NUMBER,herzegovina-neretva_canton,M,1284
2017,NUMBER,herzegovina-neretva_canton,M,1250
2018,NUMBER,herzegovina-neretva_canton,M,909
2019,NUMBER,herzegovina-neretva_canton,M,1055
2020,NUMBER,herzegovina-neretva_canton,M,959
2021,NUMBER,herzegovina-neretva_canton,M,941
2022,NUMBER,herzegovina-neretva_canton,M,961
2010,NUMBER,herzegovina-neretva_canton,F,1639
2011,NUMBER,herzegovina-neretva_canton,F,1503
2012,NUMBER,herzegovina-neretva_canton,F,1362
2013,NUMBER,herzegovina-neretva_canton,F,1278
2014,NUMBER,herzegovina-neretva_canton,F,1023
2015,NUMBER,herzegovina-neretva_canton,F,1113
2016,NUMBER,herzegovina-neretva_canton,F,1209
2017,NUMBER,herzegovina-neretva_canton,F,1268
2018,NUMBER,herzegovina-neretva_canton,F,828
2019,NUMBER,herzegovina-neretva_canton,F,1029
2020,NUMBER,herzegovina-neretva_canton,F,947
2021,NUMBER,herzegovina-neretva_canton,F,872
2022,NUMBER,herzegovina-neretva_canton,F,804
2010,NUMBER,west_herzegovina_canton,_T,1280
2011,NUMBER,west_herzegovina_canton,_T,1226
2012,NUMBER,west_herzegovina_canton,_T,1346
2013,NUMBER,west_herzegovina_canton,_T,1291
2014,NUMBER,west_herzegovina_canton,_T,1154
2015,NUMBER,west_herzegovina_canton,_T,1080
2016,NUMBER,west_herzegovina_canton,_T,1285
2017,NUMBER,west_herzegovina_canton,_T,1490
2018,NUMBER,west_herzegovina_canton,_T,681
2019,NUMBER,west_herzegovina_canton,_T,827
2020,NUMBER,west_herzegovina_canton,_T,916
2021,NUMBER,west_herzegovina_canton,_T,957
2022,NUMBER,west_herzegovina_canton,_T,831
2010,NUMBER,west_herzegovina_canton,M,670
2011,NUMBER,west_herzegovina_canton,M,632
2012,NUMBER,west_herzegovina_canton,M,676
2013,NUMBER,west_herzegovina_canton,M,630
2014,NUMBER,west_herzegovina_canton,M,562
2015,NUMBER,west_herzegovina_canton,M,566
2016,NUMBER,west_herzegovina_canton,M,633
2017,NUMBER,west_herzegovina_canton,M,766
2018,NUMBER,west_herzegovina_canton,M,372
2019,NUMBER,west_herzegovina_canton,M,417
2020,NUMBER,west_herzegovina_canton,M,475
2021,NUMBER,west_herzegovina_canton,M,469
2022,NUMBER,west_herzegovina_canton,M,471
2010,NUMBER,west_herzegovina_canton,F,610
2011,NUMBER,west_herzegovina_canton,F,594
2012,NUMBER,west_herzegovina_canton,F,670
2013,NUMBER,west_herzegovina_canton,F,661
2014,NUMBER,west_herzegovina_canton,F,592
2015,NUMBER,west_herzegovina_canton,F,514
2016,NUMBER,west_herzegovina_canton,F,652
2017,NUMBER,west_herzegovina_canton,F,724
2018,NUMBER,west_herzegovina_canton,F,309
2019,NUMBER,west_herzegovina_canton,F,410
2020,NUMBER,west_herzegovina_canton,F,441
2021,NUMBER,west_herzegovina_canton,F,488
2022,NUMBER,west_herzegovina_canton,F,360
2010,NUMBER,sarajevo_canton,_T,5433
2011,NUMBER,sarajevo_canton,_T,5900
2012,NUMBER,sarajevo_canton,_T,4730
2013,NUMBER,sarajevo_canton,_T,2612
2014,NUMBER,sarajevo_canton,_T,4486
2015,NUMBER,sarajevo_canton,_T,4183
2016,NUMBER,sarajevo_canton,_T,3897
2017,NUMBER,sarajevo_canton,_T,3900
2018,NUMBER,sarajevo_canton,_T,3926
2019,NUMBER,sarajevo_canton,_T,3838
2020,NUMBER,sarajevo_canton,_T,3704
2021,NUMBER,sarajevo_canton,_T,3890
2022,NUMBER,sarajevo_canton,_T,3957
2010,NUMBER,sarajevo_canton,M,2777
2011,NUMBER,sarajevo_canton,M,2990
2012,NUMBER,sarajevo_canton,M,2453
2013,NUMBER,sarajevo_canton,M,1335
2014,NUMBER,sarajevo_canton,M,2299
2015,NUMBER,sarajevo_canton,M,2108
2016,NUMBER,sarajevo_canton,M,2002
2017,NUMBER,sarajevo_canton,M,1996
2018,NUMBER,sarajevo_canton,M,2042
2019,NUMBER,sarajevo_canton,M,2024
2020,NUMBER,sarajevo_canton,M,1917
2021,NUMBER,sarajevo_canton,M,1993
2022,NUMBER,sarajevo_canton,M,1990
2010,NUMBER,sarajevo_canton,F,2656
2011,NUMBER,sarajevo_canton,F,2910
2012,NUMBER,sarajevo_canton,F,2277
2013,NUMBER,sarajevo_canton,F,1277
2014,NUMBER,sarajevo_canton,F,2187
2015,NUMBER,sarajevo_canton,F,2075
2016,NUMBER,sarajevo_canton,F,1895
2017,NUMBER,sarajevo_canton,F,1904
2018,NUMBER,sarajevo_canton,F,1884
2019,NUMBER,sarajevo_canton,F,1814
2020,NUMBER,sarajevo_canton,F,1787
2021,NUMBER,sarajevo_canton,F,1897
2022,NUMBER,sarajevo_canton,F,1967
2010,NUMBER,canton_10,_T,736
2011,NUMBER,canton_10,_T,859
2012,NUMBER,canton_10,_T,853
2013,NUMBER,canton_10,_T,723
2014,NUMBER,canton_10,_T,727
2015,NUMBER,canton_10,_T,412
2016,NUMBER,canton_10,_T,585
2017,NUMBER,canton_10,_T,609
2018,NUMBER,canton_10,_T,611
2019,NUMBER,canton_10,_T,559
2020,NUMBER,canton_10,_T,505
2021,NUMBER,canton_10,_T,507
2022,NUMBER,canton_10,_T,439
2010,NUMBER,canton_10,M,387
2011,NUMBER,canton_10,M,419
2012,NUMBER,canton_10,M,393
2013,NUMBER,canton_10,M,398
2014,NUMBER,canton_10,M,372
2015,NUMBER,canton_10,M,209
2016,NUMBER,canton_10,M,293
2017,NUMBER,canton_10,M,323
2018,NUMBER,canton_10,M,312
2019,NUMBER,canton_10,M,276
2020,NUMBER,canton_10,M,281
2021,NUMBER,canton_10,M,253
2022,NUMBER,canton_10,M,221
2010,NUMBER,canton_10,F,349
2011,NUMBER,canton_10,F,440
2012,NUMBER,canton_10,F,460
2013,NUMBER,canton_10,F,325
2014,NUMBER,canton_10,F,355
2015,NUMBER,canton_10,F,203
2016,NUMBER,canton_10,F,292
2017,NUMBER,canton_10,F,286
2018,NUMBER,canton_10,F,299
2019,NUMBER,canton_10,F,283
2020,NUMBER,canton_10,F,224
2021,NUMBER,canton_10,F,254
2022,NUMBER,canton_10,F,218
