Year,UNIT_MEASURE,Sex,AGE,Cause_of_death,Value
2008,NUMBER,F,T,injuries_poisoning_and_consequences,122
2008,NUMBER,F,T,unknown,370
2008,NUMBER,_T,0,diseases_of_the_skin,0
2008,NUMBER,_T,0,diseases_of_the_eye,0
2008,NUMBER,_T,0,pregnancy_childbirth_and_the,0
2008,NUMBER,_T,0,diseases_of_the_blood,0
2008,NUMBER,_T,0,diseases_of_the_musculoskeletal,0
2008,NUMBER,_T,0,mental_and_behavioural_disorders,0
2008,NUMBER,_T,0,neoplasms,0
2008,NUMBER,_T,0,endocrine_metabolic_and_nutritional,0
2008,NUMBER,_T,0,diseases_of_the_nervous,0
2008,NUMBER,_T,0,diseases_of_the_genitourinary,0
2008,NUMBER,_T,0,injuries_poisoning_and_consequences,2
2008,NUMBER,_T,0,diseases_of_the_respiratory,3
2008,NUMBER,_T,0,diseases_of_the_digestive,3
2008,NUMBER,_T,0,symptoms_signs_and_abnormal,10
2008,NUMBER,_T,0,certain_conditions_originating,116
2008,NUMBER,_T,0,congenital_malformations_deformations,35
2008,NUMBER,_T,0,unknown,9
2008,NUMBER,_T,0,diseases_of_the_circulatory,11
2008,NUMBER,_T,0,infectious_and_parasitic,5
2008,NUMBER,M,0,neoplasms,0
2008,NUMBER,M,0,endocrine_metabolic_and_nutritional,0
2008,NUMBER,M,0,diseases_of_the_nervous,0
2008,NUMBER,M,0,diseases_of_the_genitourinary,0
2008,NUMBER,M,0,mental_and_behavioural_disorders,0
2008,NUMBER,M,0,pregnancy_childbirth_and_the,0
2008,NUMBER,M,0,diseases_of_the_eye,0
2008,NUMBER,M,0,diseases_of_the_blood,0
2008,NUMBER,M,0,diseases_of_the_musculoskeletal,0
2008,NUMBER,M,0,diseases_of_the_skin,0
2008,NUMBER,M,0,injuries_poisoning_and_consequences,1
2008,NUMBER,M,0,infectious_and_parasitic,2
2008,NUMBER,M,0,diseases_of_the_respiratory,2
2008,NUMBER,M,0,diseases_of_the_digestive,3
2008,NUMBER,M,0,unknown,4
2008,NUMBER,M,0,certain_conditions_originating,63
2008,NUMBER,M,0,congenital_malformations_deformations,22
2008,NUMBER,M,0,symptoms_signs_and_abnormal,7
2008,NUMBER,M,0,diseases_of_the_circulatory,6
2008,NUMBER,F,0,diseases_of_the_skin,0
2008,NUMBER,F,0,neoplasms,0
2008,NUMBER,F,0,diseases_of_the_blood,0
2008,NUMBER,F,0,endocrine_metabolic_and_nutritional,0
2008,NUMBER,F,0,mental_and_behavioural_disorders,0
2008,NUMBER,F,0,diseases_of_the_nervous,0
2008,NUMBER,F,0,diseases_of_the_eye,0
2008,NUMBER,F,0,diseases_of_the_digestive,0
2008,NUMBER,F,0,diseases_of_the_musculoskeletal,0
2008,NUMBER,F,0,diseases_of_the_genitourinary,0
2008,NUMBER,F,0,pregnancy_childbirth_and_the,0
2008,NUMBER,F,0,diseases_of_the_respiratory,1
2008,NUMBER,F,0,injuries_poisoning_and_consequences,1
2008,NUMBER,F,0,infectious_and_parasitic,3
2008,NUMBER,F,0,symptoms_signs_and_abnormal,3
2008,NUMBER,F,0,diseases_of_the_circulatory,5
2008,NUMBER,F,0,unknown,5
2008,NUMBER,F,0,certain_conditions_originating,53
2008,NUMBER,F,0,congenital_malformations_deformations,13
2008,NUMBER,_T," 1-4",certain_conditions_originating,0
2008,NUMBER,_T," 1-4",diseases_of_the_skin,0
2008,NUMBER,_T," 1-4",diseases_of_the_eye,0
2008,NUMBER,_T," 1-4",pregnancy_childbirth_and_the,0
2008,NUMBER,_T," 1-4",diseases_of_the_musculoskeletal,0
2008,NUMBER,_T," 1-4",mental_and_behavioural_disorders,0
2008,NUMBER,_T," 1-4",endocrine_metabolic_and_nutritional,0
2008,NUMBER,_T," 1-4",diseases_of_the_digestive,0
2008,NUMBER,_T," 1-4",symptoms_signs_and_abnormal,0
2008,NUMBER,_T," 1-4",diseases_of_the_blood,1
2008,NUMBER,_T," 1-4",diseases_of_the_nervous,1
2008,NUMBER,_T," 1-4",diseases_of_the_respiratory,1
2008,NUMBER,_T," 1-4",diseases_of_the_genitourinary,1
2008,NUMBER,_T," 1-4",infectious_and_parasitic,2
2008,NUMBER,_T," 1-4",unknown,2
2008,NUMBER,_T," 1-4",neoplasms,3
2008,NUMBER,_T," 1-4",congenital_malformations_deformations,4
2008,NUMBER,_T," 1-4",diseases_of_the_circulatory,6
2008,NUMBER,_T," 1-4",injuries_poisoning_and_consequences,6
2008,NUMBER,M," 1-4",endocrine_metabolic_and_nutritional,0
2008,NUMBER,M," 1-4",diseases_of_the_nervous,0
2008,NUMBER,M," 1-4",diseases_of_the_digestive,0
2008,NUMBER,M," 1-4",symptoms_signs_and_abnormal,0
2008,NUMBER,M," 1-4",unknown,0
2008,NUMBER,M," 1-4",mental_and_behavioural_disorders,0
2008,NUMBER,M," 1-4",pregnancy_childbirth_and_the,0
2008,NUMBER,M," 1-4",diseases_of_the_eye,0
2008,NUMBER,M," 1-4",diseases_of_the_musculoskeletal,0
2008,NUMBER,M," 1-4",diseases_of_the_skin,0
2008,NUMBER,M," 1-4",certain_conditions_originating,0
2008,NUMBER,M," 1-4",diseases_of_the_blood,1
2008,NUMBER,M," 1-4",diseases_of_the_respiratory,1
2008,NUMBER,M," 1-4",diseases_of_the_genitourinary,1
2008,NUMBER,M," 1-4",infectious_and_parasitic,2
2008,NUMBER,M," 1-4",neoplasms,2
2008,NUMBER,M," 1-4",diseases_of_the_circulatory,2
2008,NUMBER,M," 1-4",congenital_malformations_deformations,3
2008,NUMBER,M," 1-4",injuries_poisoning_and_consequences,5
2008,NUMBER,F," 1-4",certain_conditions_originating,0
2008,NUMBER,F," 1-4",diseases_of_the_skin,0
2008,NUMBER,F," 1-4",infectious_and_parasitic,0
2008,NUMBER,F," 1-4",diseases_of_the_blood,0
2008,NUMBER,F," 1-4",endocrine_metabolic_and_nutritional,0
2008,NUMBER,F," 1-4",mental_and_behavioural_disorders,0
2008,NUMBER,F," 1-4",diseases_of_the_eye,0
2008,NUMBER,F," 1-4",diseases_of_the_respiratory,0
2008,NUMBER,F," 1-4",diseases_of_the_digestive,0
2008,NUMBER,F," 1-4",diseases_of_the_musculoskeletal,0
2008,NUMBER,F," 1-4",diseases_of_the_genitourinary,0
2008,NUMBER,F," 1-4",pregnancy_childbirth_and_the,0
2008,NUMBER,F," 1-4",symptoms_signs_and_abnormal,0
2008,NUMBER,F," 1-4",neoplasms,1
2008,NUMBER,F," 1-4",diseases_of_the_nervous,1
2008,NUMBER,F," 1-4",congenital_malformations_deformations,1
2008,NUMBER,F," 1-4",injuries_poisoning_and_consequences,1
2008,NUMBER,F," 1-4",unknown,2
2008,NUMBER,F," 1-4",diseases_of_the_circulatory,4
2008,NUMBER,_T," 5-9",certain_conditions_originating,0
2008,NUMBER,_T," 5-9",diseases_of_the_skin,0
2008,NUMBER,_T," 5-9",diseases_of_the_eye,0
2008,NUMBER,_T," 5-9",infectious_and_parasitic,0
2008,NUMBER,_T," 5-9",diseases_of_the_blood,0
2008,NUMBER,_T," 5-9",endocrine_metabolic_and_nutritional,0
2008,NUMBER,_T," 5-9",mental_and_behavioural_disorders,0
2008,NUMBER,_T," 5-9",diseases_of_the_respiratory,0
2008,NUMBER,_T," 5-9",diseases_of_the_digestive,0
2008,NUMBER,_T," 5-9",diseases_of_the_musculoskeletal,0
2008,NUMBER,_T," 5-9",diseases_of_the_genitourinary,0
2008,NUMBER,_T," 5-9",pregnancy_childbirth_and_the,0
2008,NUMBER,_T," 5-9",diseases_of_the_nervous,1
2008,NUMBER,_T," 5-9",unknown,1
2008,NUMBER,_T," 5-9",diseases_of_the_circulatory,2
2008,NUMBER,_T," 5-9",congenital_malformations_deformations,2
2008,NUMBER,_T," 5-9",neoplasms,3
2008,NUMBER,_T," 5-9",symptoms_signs_and_abnormal,3
2008,NUMBER,_T," 5-9",injuries_poisoning_and_consequences,8
2008,NUMBER,M," 5-9",infectious_and_parasitic,0
2008,NUMBER,M," 5-9",endocrine_metabolic_and_nutritional,0
2008,NUMBER,M," 5-9",diseases_of_the_nervous,0
2008,NUMBER,M," 5-9",diseases_of_the_respiratory,0
2008,NUMBER,M," 5-9",diseases_of_the_digestive,0
2008,NUMBER,M," 5-9",diseases_of_the_genitourinary,0
2008,NUMBER,M," 5-9",unknown,0
2008,NUMBER,M," 5-9",mental_and_behavioural_disorders,0
2008,NUMBER,M," 5-9",pregnancy_childbirth_and_the,0
2008,NUMBER,M," 5-9",diseases_of_the_eye,0
2008,NUMBER,M," 5-9",diseases_of_the_blood,0
2008,NUMBER,M," 5-9",diseases_of_the_musculoskeletal,0
2008,NUMBER,M," 5-9",congenital_malformations_deformations,0
2008,NUMBER,M," 5-9",diseases_of_the_skin,0
2008,NUMBER,M," 5-9",certain_conditions_originating,0
2008,NUMBER,M," 5-9",neoplasms,2
2008,NUMBER,M," 5-9",diseases_of_the_circulatory,2
2008,NUMBER,M," 5-9",symptoms_signs_and_abnormal,2
2008,NUMBER,M," 5-9",injuries_poisoning_and_consequences,7
2008,NUMBER,F," 5-9",certain_conditions_originating,0
2008,NUMBER,F," 5-9",diseases_of_the_skin,0
2008,NUMBER,F," 5-9",infectious_and_parasitic,0
2008,NUMBER,F," 5-9",diseases_of_the_blood,0
2008,NUMBER,F," 5-9",endocrine_metabolic_and_nutritional,0
2008,NUMBER,F," 5-9",mental_and_behavioural_disorders,0
2008,NUMBER,F," 5-9",diseases_of_the_eye,0
2008,NUMBER,F," 5-9",diseases_of_the_circulatory,0
2008,NUMBER,F," 5-9",diseases_of_the_respiratory,0
2008,NUMBER,F," 5-9",diseases_of_the_digestive,0
2008,NUMBER,F," 5-9",diseases_of_the_musculoskeletal,0
2008,NUMBER,F," 5-9",diseases_of_the_genitourinary,0
2008,NUMBER,F," 5-9",pregnancy_childbirth_and_the,0
2008,NUMBER,F," 5-9",neoplasms,1
2008,NUMBER,F," 5-9",diseases_of_the_nervous,1
2008,NUMBER,F," 5-9",symptoms_signs_and_abnormal,1
2008,NUMBER,F," 5-9",injuries_poisoning_and_consequences,1
2008,NUMBER,F," 5-9",unknown,1
2008,NUMBER,F," 5-9",congenital_malformations_deformations,2
2008,NUMBER,_T," 10-14",certain_conditions_originating,0
2008,NUMBER,_T," 10-14",diseases_of_the_skin,0
2008,NUMBER,_T," 10-14",congenital_malformations_deformations,0
2008,NUMBER,_T," 10-14",diseases_of_the_eye,0
2008,NUMBER,_T," 10-14",diseases_of_the_blood,0
2008,NUMBER,_T," 10-14",mental_and_behavioural_disorders,0
2008,NUMBER,_T," 10-14",diseases_of_the_digestive,0
2008,NUMBER,_T," 10-14",diseases_of_the_musculoskeletal,0
2008,NUMBER,_T," 10-14",diseases_of_the_genitourinary,0
2008,NUMBER,_T," 10-14",pregnancy_childbirth_and_the,0
2008,NUMBER,_T," 10-14",endocrine_metabolic_and_nutritional,1
2008,NUMBER,_T," 10-14",diseases_of_the_respiratory,1
2008,NUMBER,_T," 10-14",infectious_and_parasitic,2
2008,NUMBER,_T," 10-14",diseases_of_the_circulatory,2
2008,NUMBER,_T," 10-14",diseases_of_the_nervous,3
2008,NUMBER,_T," 10-14",unknown,3
2008,NUMBER,_T," 10-14",symptoms_signs_and_abnormal,4
2008,NUMBER,_T," 10-14",injuries_poisoning_and_consequences,9
2008,NUMBER,_T," 10-14",neoplasms,5
2008,NUMBER,M," 10-14",infectious_and_parasitic,0
2008,NUMBER,M," 10-14",endocrine_metabolic_and_nutritional,0
2008,NUMBER,M," 10-14",diseases_of_the_circulatory,0
2008,NUMBER,M," 10-14",diseases_of_the_respiratory,0
2008,NUMBER,M," 10-14",diseases_of_the_digestive,0
2008,NUMBER,M," 10-14",diseases_of_the_genitourinary,0
2008,NUMBER,M," 10-14",mental_and_behavioural_disorders,0
2008,NUMBER,M," 10-14",pregnancy_childbirth_and_the,0
2008,NUMBER,M," 10-14",diseases_of_the_eye,0
2008,NUMBER,M," 10-14",diseases_of_the_blood,0
2008,NUMBER,M," 10-14",diseases_of_the_musculoskeletal,0
2008,NUMBER,M," 10-14",congenital_malformations_deformations,0
2008,NUMBER,M," 10-14",diseases_of_the_skin,0
2008,NUMBER,M," 10-14",certain_conditions_originating,0
2008,NUMBER,M," 10-14",diseases_of_the_nervous,1
2008,NUMBER,M," 10-14",unknown,2
2008,NUMBER,M," 10-14",symptoms_signs_and_abnormal,3
2008,NUMBER,M," 10-14",neoplasms,4
2008,NUMBER,M," 10-14",injuries_poisoning_and_consequences,6
2008,NUMBER,F," 10-14",certain_conditions_originating,0
2008,NUMBER,F," 10-14",diseases_of_the_skin,0
2008,NUMBER,F," 10-14",congenital_malformations_deformations,0
2008,NUMBER,F," 10-14",diseases_of_the_blood,0
2008,NUMBER,F," 10-14",mental_and_behavioural_disorders,0
2008,NUMBER,F," 10-14",diseases_of_the_eye,0
2008,NUMBER,F," 10-14",diseases_of_the_digestive,0
2008,NUMBER,F," 10-14",diseases_of_the_musculoskeletal,0
2008,NUMBER,F," 10-14",diseases_of_the_genitourinary,0
2008,NUMBER,F," 10-14",pregnancy_childbirth_and_the,0
2008,NUMBER,F," 10-14",neoplasms,1
2008,NUMBER,F," 10-14",endocrine_metabolic_and_nutritional,1
2008,NUMBER,F," 10-14",diseases_of_the_respiratory,1
2008,NUMBER,F," 10-14",symptoms_signs_and_abnormal,1
2008,NUMBER,F," 10-14",unknown,1
2008,NUMBER,F," 10-14",infectious_and_parasitic,2
2008,NUMBER,F," 10-14",diseases_of_the_nervous,2
2008,NUMBER,F," 10-14",diseases_of_the_circulatory,2
2008,NUMBER,F," 10-14",injuries_poisoning_and_consequences,3
2008,NUMBER,_T,15-19,certain_conditions_originating,0
2008,NUMBER,_T,15-19,diseases_of_the_skin,0
2008,NUMBER,_T,15-19,diseases_of_the_eye,0
2008,NUMBER,_T,15-19,diseases_of_the_blood,0
2008,NUMBER,_T,15-19,diseases_of_the_musculoskeletal,0
2008,NUMBER,_T,15-19,mental_and_behavioural_disorders,0
2008,NUMBER,_T,15-19,endocrine_metabolic_and_nutritional,0
2008,NUMBER,_T,15-19,diseases_of_the_respiratory,0
2008,NUMBER,_T,15-19,diseases_of_the_genitourinary,0
2008,NUMBER,_T,15-19,infectious_and_parasitic,1
2008,NUMBER,_T,15-19,diseases_of_the_nervous,1
2008,NUMBER,_T,15-19,congenital_malformations_deformations,1
2008,NUMBER,_T,15-19,diseases_of_the_digestive,2
2008,NUMBER,_T,15-19,pregnancy_childbirth_and_the,2
2008,NUMBER,_T,15-19,neoplasms,3
2008,NUMBER,_T,15-19,unknown,3
2008,NUMBER,_T,15-19,diseases_of_the_circulatory,8
2008,NUMBER,_T,15-19,injuries_poisoning_and_consequences,30
2008,NUMBER,_T,15-19,symptoms_signs_and_abnormal,5
2008,NUMBER,M,15-19,endocrine_metabolic_and_nutritional,0
2008,NUMBER,M,15-19,diseases_of_the_respiratory,0
2008,NUMBER,M,15-19,diseases_of_the_genitourinary,0
2008,NUMBER,M,15-19,mental_and_behavioural_disorders,0
2008,NUMBER,M,15-19,pregnancy_childbirth_and_the,0
2008,NUMBER,M,15-19,diseases_of_the_eye,0
2008,NUMBER,M,15-19,diseases_of_the_blood,0
2008,NUMBER,M,15-19,diseases_of_the_musculoskeletal,0
2008,NUMBER,M,15-19,congenital_malformations_deformations,0
2008,NUMBER,M,15-19,diseases_of_the_skin,0
2008,NUMBER,M,15-19,certain_conditions_originating,0
2008,NUMBER,M,15-19,infectious_and_parasitic,1
2008,NUMBER,M,15-19,diseases_of_the_nervous,1
2008,NUMBER,M,15-19,unknown,1
2008,NUMBER,M,15-19,diseases_of_the_digestive,2
2008,NUMBER,M,15-19,neoplasms,3
2008,NUMBER,M,15-19,symptoms_signs_and_abnormal,3
2008,NUMBER,M,15-19,injuries_poisoning_and_consequences,23
2008,NUMBER,M,15-19,diseases_of_the_circulatory,5
2008,NUMBER,F,15-19,certain_conditions_originating,0
2008,NUMBER,F,15-19,diseases_of_the_skin,0
2008,NUMBER,F,15-19,infectious_and_parasitic,0
2008,NUMBER,F,15-19,neoplasms,0
2008,NUMBER,F,15-19,diseases_of_the_blood,0
2008,NUMBER,F,15-19,endocrine_metabolic_and_nutritional,0
2008,NUMBER,F,15-19,mental_and_behavioural_disorders,0
2008,NUMBER,F,15-19,diseases_of_the_nervous,0
2008,NUMBER,F,15-19,diseases_of_the_eye,0
2008,NUMBER,F,15-19,diseases_of_the_respiratory,0
2008,NUMBER,F,15-19,diseases_of_the_digestive,0
2008,NUMBER,F,15-19,diseases_of_the_musculoskeletal,0
2008,NUMBER,F,15-19,diseases_of_the_genitourinary,0
2008,NUMBER,F,15-19,congenital_malformations_deformations,1
2008,NUMBER,F,15-19,pregnancy_childbirth_and_the,2
2008,NUMBER,F,15-19,symptoms_signs_and_abnormal,2
2008,NUMBER,F,15-19,unknown,2
2008,NUMBER,F,15-19,diseases_of_the_circulatory,3
2008,NUMBER,F,15-19,injuries_poisoning_and_consequences,7
2008,NUMBER,_T,20-24,certain_conditions_originating,0
2008,NUMBER,_T,20-24,diseases_of_the_skin,0
2008,NUMBER,_T,20-24,diseases_of_the_eye,0
2008,NUMBER,_T,20-24,pregnancy_childbirth_and_the,0
2008,NUMBER,_T,20-24,diseases_of_the_blood,0
2008,NUMBER,_T,20-24,diseases_of_the_musculoskeletal,0
2008,NUMBER,_T,20-24,mental_and_behavioural_disorders,0
2008,NUMBER,_T,20-24,infectious_and_parasitic,1
2008,NUMBER,_T,20-24,endocrine_metabolic_and_nutritional,1
2008,NUMBER,_T,20-24,diseases_of_the_digestive,1
2008,NUMBER,_T,20-24,diseases_of_the_genitourinary,1
2008,NUMBER,_T,20-24,congenital_malformations_deformations,2
2008,NUMBER,_T,20-24,diseases_of_the_nervous,3
2008,NUMBER,_T,20-24,unknown,3
2008,NUMBER,_T,20-24,diseases_of_the_circulatory,10
2008,NUMBER,_T,20-24,symptoms_signs_and_abnormal,8
2008,NUMBER,_T,20-24,neoplasms,13
2008,NUMBER,_T,20-24,injuries_poisoning_and_consequences,51
2008,NUMBER,_T,20-24,diseases_of_the_respiratory,5
2008,NUMBER,M,20-24,diseases_of_the_genitourinary,0
2008,NUMBER,M,20-24,mental_and_behavioural_disorders,0
2008,NUMBER,M,20-24,pregnancy_childbirth_and_the,0
2008,NUMBER,M,20-24,diseases_of_the_eye,0
2008,NUMBER,M,20-24,diseases_of_the_blood,0
2008,NUMBER,M,20-24,diseases_of_the_musculoskeletal,0
2008,NUMBER,M,20-24,diseases_of_the_skin,0
2008,NUMBER,M,20-24,certain_conditions_originating,0
2008,NUMBER,M,20-24,infectious_and_parasitic,1
2008,NUMBER,M,20-24,endocrine_metabolic_and_nutritional,1
2008,NUMBER,M,20-24,diseases_of_the_digestive,1
2008,NUMBER,M,20-24,congenital_malformations_deformations,1
2008,NUMBER,M,20-24,unknown,1
2008,NUMBER,M,20-24,diseases_of_the_nervous,2
2008,NUMBER,M,20-24,diseases_of_the_respiratory,3
2008,NUMBER,M,20-24,injuries_poisoning_and_consequences,46
2008,NUMBER,M,20-24,diseases_of_the_circulatory,7
2008,NUMBER,M,20-24,symptoms_signs_and_abnormal,7
2008,NUMBER,M,20-24,neoplasms,6
2008,NUMBER,F,20-24,certain_conditions_originating,0
2008,NUMBER,F,20-24,diseases_of_the_skin,0
2008,NUMBER,F,20-24,infectious_and_parasitic,0
2008,NUMBER,F,20-24,diseases_of_the_blood,0
2008,NUMBER,F,20-24,endocrine_metabolic_and_nutritional,0
2008,NUMBER,F,20-24,mental_and_behavioural_disorders,0
2008,NUMBER,F,20-24,diseases_of_the_eye,0
2008,NUMBER,F,20-24,diseases_of_the_digestive,0
2008,NUMBER,F,20-24,diseases_of_the_musculoskeletal,0
2008,NUMBER,F,20-24,pregnancy_childbirth_and_the,0
2008,NUMBER,F,20-24,diseases_of_the_nervous,1
2008,NUMBER,F,20-24,diseases_of_the_genitourinary,1
2008,NUMBER,F,20-24,congenital_malformations_deformations,1
2008,NUMBER,F,20-24,symptoms_signs_and_abnormal,1
2008,NUMBER,F,20-24,diseases_of_the_respiratory,2
2008,NUMBER,F,20-24,unknown,2
2008,NUMBER,F,20-24,diseases_of_the_circulatory,3
2008,NUMBER,F,20-24,injuries_poisoning_and_consequences,5
2008,NUMBER,F,20-24,neoplasms,7
2008,NUMBER,_T,25-29,certain_conditions_originating,0
2008,NUMBER,_T,25-29,diseases_of_the_skin,0
2008,NUMBER,_T,25-29,congenital_malformations_deformations,0
2008,NUMBER,_T,25-29,diseases_of_the_eye,0
2008,NUMBER,_T,25-29,diseases_of_the_musculoskeletal,0
2008,NUMBER,_T,25-29,mental_and_behavioural_disorders,0
2008,NUMBER,_T,25-29,diseases_of_the_nervous,0
2008,NUMBER,_T,25-29,diseases_of_the_respiratory,0
2008,NUMBER,_T,25-29,diseases_of_the_digestive,0
2008,NUMBER,_T,25-29,diseases_of_the_genitourinary,0
2008,NUMBER,_T,25-29,diseases_of_the_blood,1
2008,NUMBER,_T,25-29,endocrine_metabolic_and_nutritional,1
2008,NUMBER,_T,25-29,pregnancy_childbirth_and_the,1
2008,NUMBER,_T,25-29,infectious_and_parasitic,3
2008,NUMBER,_T,25-29,neoplasms,10
2008,NUMBER,_T,25-29,symptoms_signs_and_abnormal,10
2008,NUMBER,_T,25-29,diseases_of_the_circulatory,18
2008,NUMBER,_T,25-29,injuries_poisoning_and_consequences,47
2008,NUMBER,_T,25-29,unknown,7
2008,NUMBER,M,25-29,diseases_of_the_nervous,0
2008,NUMBER,M,25-29,diseases_of_the_respiratory,0
2008,NUMBER,M,25-29,diseases_of_the_digestive,0
2008,NUMBER,M,25-29,diseases_of_the_genitourinary,0
2008,NUMBER,M,25-29,mental_and_behavioural_disorders,0
2008,NUMBER,M,25-29,pregnancy_childbirth_and_the,0
2008,NUMBER,M,25-29,diseases_of_the_eye,0
2008,NUMBER,M,25-29,diseases_of_the_musculoskeletal,0
2008,NUMBER,M,25-29,congenital_malformations_deformations,0
2008,NUMBER,M,25-29,diseases_of_the_skin,0
2008,NUMBER,M,25-29,certain_conditions_originating,0
2008,NUMBER,M,25-29,diseases_of_the_blood,1
2008,NUMBER,M,25-29,endocrine_metabolic_and_nutritional,1
2008,NUMBER,M,25-29,infectious_and_parasitic,3
2008,NUMBER,M,25-29,injuries_poisoning_and_consequences,44
2008,NUMBER,M,25-29,diseases_of_the_circulatory,11
2008,NUMBER,M,25-29,neoplasms,10
2008,NUMBER,M,25-29,symptoms_signs_and_abnormal,8
2008,NUMBER,M,25-29,unknown,6
2008,NUMBER,F,25-29,certain_conditions_originating,0
2008,NUMBER,F,25-29,diseases_of_the_skin,0
2008,NUMBER,F,25-29,congenital_malformations_deformations,0
2008,NUMBER,F,25-29,infectious_and_parasitic,0
2008,NUMBER,F,25-29,neoplasms,0
2008,NUMBER,F,25-29,diseases_of_the_blood,0
2008,NUMBER,F,25-29,endocrine_metabolic_and_nutritional,0
2008,NUMBER,F,25-29,mental_and_behavioural_disorders,0
2008,NUMBER,F,25-29,diseases_of_the_nervous,0
2008,NUMBER,F,25-29,diseases_of_the_eye,0
2008,NUMBER,F,25-29,diseases_of_the_respiratory,0
2008,NUMBER,F,25-29,diseases_of_the_digestive,0
2008,NUMBER,F,25-29,diseases_of_the_musculoskeletal,0
2008,NUMBER,F,25-29,diseases_of_the_genitourinary,0
2008,NUMBER,F,25-29,pregnancy_childbirth_and_the,1
2008,NUMBER,F,25-29,unknown,1
2008,NUMBER,F,25-29,symptoms_signs_and_abnormal,2
2008,NUMBER,F,25-29,injuries_poisoning_and_consequences,3
2008,NUMBER,F,25-29,diseases_of_the_circulatory,7
2008,NUMBER,_T,30-34,certain_conditions_originating,0
2008,NUMBER,_T,30-34,diseases_of_the_skin,0
2008,NUMBER,_T,30-34,congenital_malformations_deformations,0
2008,NUMBER,_T,30-34,diseases_of_the_eye,0
2008,NUMBER,_T,30-34,pregnancy_childbirth_and_the,0
2008,NUMBER,_T,30-34,diseases_of_the_blood,0
2008,NUMBER,_T,30-34,diseases_of_the_musculoskeletal,0
2008,NUMBER,_T,30-34,mental_and_behavioural_disorders,0
2008,NUMBER,_T,30-34,endocrine_metabolic_and_nutritional,1
2008,NUMBER,_T,30-34,diseases_of_the_genitourinary,1
2008,NUMBER,_T,30-34,infectious_and_parasitic,2
2008,NUMBER,_T,30-34,diseases_of_the_digestive,2
2008,NUMBER,_T,30-34,diseases_of_the_respiratory,3
2008,NUMBER,_T,30-34,diseases_of_the_nervous,4
2008,NUMBER,_T,30-34,symptoms_signs_and_abnormal,10
2008,NUMBER,_T,30-34,unknown,10
2008,NUMBER,_T,30-34,neoplasms,24
