Year,UNIT_MEASURE,Administrative area,Sex,Value
2015,Number,herzegovina-neretva_canton,M,999
2015,Number,west_herzegovina_canton,M,365
2015,Number,sarajevo_canton,M,2037
2015,Number,canton_10,M,193
2015,Number,federation_of_bih,F,6362
2015,Number,una-sana_canton,F,616
2015,Number,posavina_canton,F,80
2015,Number,tuzla_canton,F,1026
2015,Number,zenica-doboj_canton,F,759
2015,Number,bosnian-podrinje_canton,F,74
2015,Number,central_bosnia_canton,F,442
2015,Number,herzegovina-neretva_canton,F,976
2015,Number,west_herzegovina_canton,F,373
2015,Number,sarajevo_canton,F,1819
2015,Number,canton_10,F,197
2016,Number,federation_of_bih,Both sexes,14405
2016,Number,una-sana_canton,Both sexes,1351
2016,Number,posavina_canton,Both sexes,160
2016,Number,tuzla_canton,Both sexes,2337
2016,Number,zenica-doboj_canton,Both sexes,1893
2016,Number,bosnian-podrinje_canton,Both sexes,146
2016,Number,central_bosnia_canton,Both sexes,970
2016,Number,herzegovina-neretva_canton,Both sexes,2100
2016,Number,west_herzegovina_canton,Both sexes,851
2016,Number,sarajevo_canton,Both sexes,4206
2016,Number,canton_10,Both sexes,391
2016,Number,federation_of_bih,M,7604
2016,Number,una-sana_canton,M,743
2016,Number,posavina_canton,M,83
2016,Number,tuzla_canton,M,1252
2016,Number,zenica-doboj_canton,M,968
2016,Number,bosnian-podrinje_canton,M,68
2016,Number,central_bosnia_canton,M,495
2016,Number,herzegovina-neretva_canton,M,1071
2016,Number,west_herzegovina_canton,M,437
2016,Number,sarajevo_canton,M,2298
2016,Number,canton_10,M,189
2016,Number,federation_of_bih,F,6801
2016,Number,una-sana_canton,F,608
2016,Number,posavina_canton,F,77
2016,Number,tuzla_canton,F,1085
2016,Number,zenica-doboj_canton,F,925
2016,Number,bosnian-podrinje_canton,F,78
2016,Number,central_bosnia_canton,F,475
2016,Number,herzegovina-neretva_canton,F,1029
2016,Number,west_herzegovina_canton,F,414
2016,Number,sarajevo_canton,F,1908
2016,Number,canton_10,F,202
2017,Number,federation_of_bih,Both sexes,15093
2017,Number,una-sana_canton,Both sexes,1398
2017,Number,posavina_canton,Both sexes,158
2017,Number,tuzla_canton,Both sexes,2484
2017,Number,zenica-doboj_canton,Both sexes,2017
2017,Number,bosnian-podrinje_canton,Both sexes,155
2017,Number,central_bosnia_canton,Both sexes,1034
2017,Number,herzegovina-neretva_canton,Both sexes,2317
2017,Number,west_herzegovina_canton,Both sexes,901
2017,Number,sarajevo_canton,Both sexes,4221
2017,Number,canton_10,Both sexes,408
2017,Number,federation_of_bih,M,7850
2017,Number,una-sana_canton,M,768
2017,Number,posavina_canton,M,84
2017,Number,tuzla_canton,M,1289
2017,Number,zenica-doboj_canton,M,998
2017,Number,bosnian-podrinje_canton,M,84
2017,Number,central_bosnia_canton,M,559
2017,Number,herzegovina-neretva_canton,M,1137
2017,Number,west_herzegovina_canton,M,444
2017,Number,sarajevo_canton,M,2284
2017,Number,canton_10,M,203
2017,Number,federation_of_bih,F,7243
2017,Number,una-sana_canton,F,630
2017,Number,posavina_canton,F,74
2017,Number,tuzla_canton,F,1195
2017,Number,zenica-doboj_canton,F,1019
2017,Number,bosnian-podrinje_canton,F,71
2017,Number,central_bosnia_canton,F,475
2017,Number,herzegovina-neretva_canton,F,1180
2017,Number,west_herzegovina_canton,F,457
2017,Number,sarajevo_canton,F,1937
2017,Number,canton_10,F,205
2018,Number,federation_of_bih,Both sexes,15722
2018,Number,una-sana_canton,Both sexes,1428
2018,Number,posavina_canton,Both sexes,165
2018,Number,tuzla_canton,Both sexes,2492
2018,Number,zenica-doboj_canton,Both sexes,2255
2018,Number,bosnian-podrinje_canton,Both sexes,165
2018,Number,central_bosnia_canton,Both sexes,1094
2018,Number,herzegovina-neretva_canton,Both sexes,2519
2018,Number,west_herzegovina_canton,Both sexes,991
2018,Number,sarajevo_canton,Both sexes,4204
2018,Number,canton_10,Both sexes,409
2018,Number,federation_of_bih,M,8175
2018,Number,una-sana_canton,M,806
2018,Number,posavina_canton,M,76
2018,Number,tuzla_canton,M,1278
2018,Number,zenica-doboj_canton,M,1126
2018,Number,bosnian-podrinje_canton,M,90
2018,Number,central_bosnia_canton,M,533
2018,Number,herzegovina-neretva_canton,M,1270
2018,Number,west_herzegovina_canton,M,477
2018,Number,sarajevo_canton,M,2311
2018,Number,canton_10,M,208
2018,Number,federation_of_bih,F,7547
2018,Number,una-sana_canton,F,622
2018,Number,posavina_canton,F,89
2018,Number,tuzla_canton,F,1214
2018,Number,zenica-doboj_canton,F,1129
2018,Number,bosnian-podrinje_canton,F,75
2018,Number,central_bosnia_canton,F,561
2018,Number,herzegovina-neretva_canton,F,1249
2018,Number,west_herzegovina_canton,F,514
2018,Number,sarajevo_canton,F,1893
2018,Number,canton_10,F,201
