Year,UNIT_MEASURE,Admin_Area,Sex,Value
2011,Number,Sarajevo Canton,M,1456
2011,Number,Canton 10,M,198
2011,Number,Federation of Bosnia and Herzegovina,F,4820
2011,Number,Una-Sana Canton,F,462
2011,Number,Posavina Canton,F,62
2011,Number,Tuzla Canton,F,912
2011,Number,Zenica-Doboj Canton,F,469
2011,Number,Bosnian-Podrinje Canton,F,76
2011,Number,Central Bosnia Canton,F,303
2011,Number,Herzegovina-Neretva Canton,F,699
2011,Number,West Herzegovina Canton,F,307
2011,Number,Sarajevo Canton,F,1355
2011,Number,Canton 10,F,175
2012,Number,Federation of Bosnia and Herzegovina,Both sexes,10969
2012,Number,Una-Sana Canton,Both sexes,1065
2012,Number,Posavina Canton,Both sexes,141
2012,Number,Tuzla Canton,Both sexes,2011
2012,Number,Zenica-Doboj Canton,Both sexes,1251
2012,Number,Bosnian-Podrinje Canton,Both sexes,192
2012,Number,Central Bosnia Canton,Both sexes,656
2012,Number,Herzegovina-Neretva Canton,Both sexes,1421
2012,Number,West Herzegovina Canton,Both sexes,756
2012,Number,Sarajevo Canton,Both sexes,3101
2012,Number,Canton 10,Both sexes,375
2012,Number,Federation of Bosnia and Herzegovina,M,5700
2012,Number,Una-Sana Canton,M,564
2012,Number,Posavina Canton,M,91
2012,Number,Tuzla Canton,M,1096
2012,Number,Zenica-Doboj Canton,M,651
2012,Number,Bosnian-Podrinje Canton,M,92
2012,Number,Central Bosnia Canton,M,332
2012,Number,Herzegovina-Neretva Canton,M,721
2012,Number,West Herzegovina Canton,M,411
2012,Number,Sarajevo Canton,M,1550
2012,Number,Canton 10,M,192
2012,Number,Federation of Bosnia and Herzegovina,F,5269
2012,Number,Una-Sana Canton,F,501
2012,Number,Posavina Canton,F,50
2012,Number,Tuzla Canton,F,915
2012,Number,Zenica-Doboj Canton,F,600
2012,Number,Bosnian-Podrinje Canton,F,100
2012,Number,Central Bosnia Canton,F,324
2012,Number,Herzegovina-Neretva Canton,F,700
2012,Number,West Herzegovina Canton,F,345
2012,Number,Sarajevo Canton,F,1551
2012,Number,Canton 10,F,183
2013,Number,Federation of Bosnia and Herzegovina,Both sexes,156
2013,Number,Una-Sana Canton,Both sexes,14
2013,Number,Posavina Canton,Both sexes,3
2013,Number,Tuzla Canton,Both sexes,21
2013,Number,Zenica-Doboj Canton,Both sexes,24
2013,Number,Bosnian-Podrinje Canton,Both sexes,2
2013,Number,Central Bosnia Canton,Both sexes,12
2013,Number,Herzegovina-Neretva Canton,Both sexes,22
2013,Number,West Herzegovina Canton,Both sexes,12
2013,Number,Sarajevo Canton,Both sexes,40
2013,Number,Canton 10,Both sexes,6
2013,Number,Federation of Bosnia and Herzegovina,M,6229
2013,Number,Una-Sana Canton,M,587
2013,Number,Posavina Canton,M,74
2013,Number,Tuzla Canton,M,1054
2013,Number,Zenica-Doboj Canton,M,711
2013,Number,Bosnian-Podrinje Canton,M,91
2013,Number,Central Bosnia Canton,M,290
2013,Number,Herzegovina-Neretva Canton,M,780
2013,Number,West Herzegovina Canton,M,424
2013,Number,Sarajevo Canton,M,2028
2013,Number,Canton 10,M,190
2013,Number,Federation of Bosnia and Herzegovina,F,5579
2013,Number,Una-Sana Canton,F,533
2013,Number,Posavina Canton,F,68
2013,Number,Tuzla Canton,F,858
2013,Number,Zenica-Doboj Canton,F,687
2013,Number,Bosnian-Podrinje Canton,F,80
2013,Number,Central Bosnia Canton,F,318
2013,Number,Herzegovina-Neretva Canton,F,739
2013,Number,West Herzegovina Canton,F,371
2013,Number,Sarajevo Canton,F,1745
2013,Number,Canton 10,F,180
2014,Number,Federation of Bosnia and Herzegovina,Both sexes,12737
2014,Number,Una-Sana Canton,Both sexes,1244
2014,Number,Posavina Canton,Both sexes,149
2014,Number,Tuzla Canton,Both sexes,2033
2014,Number,Zenica-Doboj Canton,Both sexes,1406
2014,Number,Bosnian-Podrinje Canton,Both sexes,139
2014,Number,Central Bosnia Canton,Both sexes,821
2014,Number,Herzegovina-Neretva Canton,Both sexes,1794
2014,Number,West Herzegovina Canton,Both sexes,789
2014,Number,Sarajevo Canton,Both sexes,4003
2014,Number,Canton 10,Both sexes,359
2014,Number,Federation of Bosnia and Herzegovina,M,6632
2014,Number,Una-Sana Canton,M,651
2014,Number,Posavina Canton,M,74
2014,Number,Tuzla Canton,M,1108
2014,Number,Zenica-Doboj Canton,M,731
2014,Number,Bosnian-Podrinje Canton,M,64
2014,Number,Central Bosnia Canton,M,420
2014,Number,Herzegovina-Neretva Canton,M,914
2014,Number,West Herzegovina Canton,M,421
2014,Number,Sarajevo Canton,M,2070
2014,Number,Canton 10,M,179
2014,Number,Federation of Bosnia and Herzegovina,F,6105
2014,Number,Una-Sana Canton,F,593
2014,Number,Posavina Canton,F,75
2014,Number,Tuzla Canton,F,925
2014,Number,Zenica-Doboj Canton,F,675
2014,Number,Bosnian-Podrinje Canton,F,75
2014,Number,Central Bosnia Canton,F,401
2014,Number,Herzegovina-Neretva Canton,F,880
2014,Number,West Herzegovina Canton,F,368
2014,Number,Sarajevo Canton,F,1933
2014,Number,Canton 10,F,180
2015,Number,Federation of Bosnia and Herzegovina,Both sexes,13268
2015,Number,Una-Sana Canton,Both sexes,1311
2015,Number,Posavina Canton,Both sexes,161
2015,Number,Tuzla Canton,Both sexes,2213
2015,Number,Zenica-Doboj Canton,Both sexes,1594
2015,Number,Bosnian-Podrinje Canton,Both sexes,141
2015,Number,Central Bosnia Canton,Both sexes,889
2015,Number,Herzegovina-Neretva Canton,Both sexes,1975
2015,Number,West Herzegovina Canton,Both sexes,738
2015,Number,Sarajevo Canton,Both sexes,3856
2015,Number,Canton 10,Both sexes,390
2015,Number,Federation of Bosnia and Herzegovina,M,6906
2015,Number,Una-Sana Canton,M,695
2015,Number,Posavina Canton,M,81
2015,Number,Tuzla Canton,M,1187
2015,Number,Zenica-Doboj Canton,M,835
2015,Number,Bosnian-Podrinje Canton,M,67
2015,Number,Central Bosnia Canton,M,447
2015,Number,Herzegovina-Neretva Canton,M,999
2015,Number,West Herzegovina Canton,M,365
2015,Number,Sarajevo Canton,M,2037
2015,Number,Canton 10,M,193
2015,Number,Federation of Bosnia and Herzegovina,F,6362
2015,Number,Una-Sana Canton,F,616
2015,Number,Posavina Canton,F,80
2015,Number,Tuzla Canton,F,1026
2015,Number,Zenica-Doboj Canton,F,759
2015,Number,Bosnian-Podrinje Canton,F,74
2015,Number,Central Bosnia Canton,F,442
2015,Number,Herzegovina-Neretva Canton,F,976
2015,Number,West Herzegovina Canton,F,373
2015,Number,Sarajevo Canton,F,1819
2015,Number,Canton 10,F,197
2016,Number,Federation of Bosnia and Herzegovina,Both sexes,14405
2016,Number,Una-Sana Canton,Both sexes,1351
2016,Number,Posavina Canton,Both sexes,160
2016,Number,Tuzla Canton,Both sexes,2337
2016,Number,Zenica-Doboj Canton,Both sexes,1893
2016,Number,Bosnian-Podrinje Canton,Both sexes,146
2016,Number,Central Bosnia Canton,Both sexes,970
2016,Number,Herzegovina-Neretva Canton,Both sexes,2100
2016,Number,West Herzegovina Canton,Both sexes,851
2016,Number,Sarajevo Canton,Both sexes,4206
2016,Number,Canton 10,Both sexes,391
2016,Number,Federation of Bosnia and Herzegovina,M,7604
2016,Number,Una-Sana Canton,M,743
2016,Number,Posavina Canton,M,83
2016,Number,Tuzla Canton,M,1252
2016,Number,Zenica-Doboj Canton,M,968
2016,Number,Bosnian-Podrinje Canton,M,68
2016,Number,Central Bosnia Canton,M,495
2016,Number,Herzegovina-Neretva Canton,M,1071
2016,Number,West Herzegovina Canton,M,437
2016,Number,Sarajevo Canton,M,2298
2016,Number,Canton 10,M,189
2016,Number,Federation of Bosnia and Herzegovina,F,6801
2016,Number,Una-Sana Canton,F,608
2016,Number,Posavina Canton,F,77
2016,Number,Tuzla Canton,F,1085
2016,Number,Zenica-Doboj Canton,F,925
2016,Number,Bosnian-Podrinje Canton,F,78
2016,Number,Central Bosnia Canton,F,475
2016,Number,Herzegovina-Neretva Canton,F,1029
2016,Number,West Herzegovina Canton,F,414
2016,Number,Sarajevo Canton,F,1908
2016,Number,Canton 10,F,202
2017,Number,Federation of Bosnia and Herzegovina,Both sexes,15093
2017,Number,Una-Sana Canton,Both sexes,1398
2017,Number,Posavina Canton,Both sexes,158
2017,Number,Tuzla Canton,Both sexes,2484
2017,Number,Zenica-Doboj Canton,Both sexes,2017
2017,Number,Bosnian-Podrinje Canton,Both sexes,155
2017,Number,Central Bosnia Canton,Both sexes,1034
2017,Number,Herzegovina-Neretva Canton,Both sexes,2317
2017,Number,West Herzegovina Canton,Both sexes,901
2017,Number,Sarajevo Canton,Both sexes,4221
2017,Number,Canton 10,Both sexes,408
2017,Number,Federation of Bosnia and Herzegovina,M,7850
2017,Number,Una-Sana Canton,M,768
2017,Number,Posavina Canton,M,84
2017,Number,Tuzla Canton,M,1289
2017,Number,Zenica-Doboj Canton,M,998
2017,Number,Bosnian-Podrinje Canton,M,84
2017,Number,Central Bosnia Canton,M,559
2017,Number,Herzegovina-Neretva Canton,M,1137
2017,Number,West Herzegovina Canton,M,444
2017,Number,Sarajevo Canton,M,2284
2017,Number,Canton 10,M,203
2017,Number,Federation of Bosnia and Herzegovina,F,7243
2017,Number,Una-Sana Canton,F,630
2017,Number,Posavina Canton,F,74
2017,Number,Tuzla Canton,F,1195
2017,Number,Zenica-Doboj Canton,F,1019
2017,Number,Bosnian-Podrinje Canton,F,71
2017,Number,Central Bosnia Canton,F,475
2017,Number,Herzegovina-Neretva Canton,F,1180
2017,Number,West Herzegovina Canton,F,457
2017,Number,Sarajevo Canton,F,1937
2017,Number,Canton 10,F,205
2018,Number,Federation of Bosnia and Herzegovina,Both sexes,15722
2018,Number,Una-Sana Canton,Both sexes,1428
2018,Number,Posavina Canton,Both sexes,165
2018,Number,Tuzla Canton,Both sexes,2492
2018,Number,Zenica-Doboj Canton,Both sexes,2255
2018,Number,Bosnian-Podrinje Canton,Both sexes,165
2018,Number,Central Bosnia Canton,Both sexes,1094
2018,Number,Herzegovina-Neretva Canton,Both sexes,2519
2018,Number,West Herzegovina Canton,Both sexes,991
2018,Number,Sarajevo Canton,Both sexes,4204
2018,Number,Canton 10,Both sexes,409
2018,Number,Federation of Bosnia and Herzegovina,M,8175
2018,Number,Una-Sana Canton,M,806
2018,Number,Posavina Canton,M,76
2018,Number,Tuzla Canton,M,1278
2018,Number,Zenica-Doboj Canton,M,1126
2018,Number,Bosnian-Podrinje Canton,M,90
2018,Number,Central Bosnia Canton,M,533
2018,Number,Herzegovina-Neretva Canton,M,1270
2018,Number,West Herzegovina Canton,M,477
2018,Number,Sarajevo Canton,M,2311
2018,Number,Canton 10,M,208
2018,Number,Federation of Bosnia and Herzegovina,F,7547
2018,Number,Una-Sana Canton,F,622
2018,Number,Posavina Canton,F,89
2018,Number,Tuzla Canton,F,1214
2018,Number,Zenica-Doboj Canton,F,1129
2018,Number,Bosnian-Podrinje Canton,F,75
2018,Number,Central Bosnia Canton,F,561
2018,Number,Herzegovina-Neretva Canton,F,1249
2018,Number,West Herzegovina Canton,F,514
2018,Number,Sarajevo Canton,F,1893
2018,Number,Canton 10,F,201
