Year,UNIT_MEASURE,Administrative area,Sex,Value
2015,Number,posavina_canton,M,2
2015,Number,tuzla_canton,M,24
2015,Number,zenica-doboj_canton,M,13
2015,Number,bosnian-podrinje_canton,M,3
2015,Number,central_bosnia_canton,M,7
2015,Number,herzegovina-neretva_canton,M,11
2015,Number,west_herzegovina_canton,M,3
2015,Number,sarajevo_canton,M,28
2015,Number,canton_10,M,4
2015,Number,federation_of_bih,F,1668
2015,Number,una-sana_canton,F,177
2015,Number,posavina_canton,F,22
2015,Number,tuzla_canton,F,218
2015,Number,zenica-doboj_canton,F,231
2015,Number,bosnian-podrinje_canton,F,25
2015,Number,central_bosnia_canton,F,121
2015,Number,herzegovina-neretva_canton,F,241
2015,Number,west_herzegovina_canton,F,95
2015,Number,sarajevo_canton,F,490
2015,Number,canton_10,F,48
2016,Number,federation_of_bih,Both sexes,1895
2016,Number,una-sana_canton,Both sexes,198
2016,Number,posavina_canton,Both sexes,26
2016,Number,tuzla_canton,Both sexes,278
2016,Number,zenica-doboj_canton,Both sexes,258
2016,Number,bosnian-podrinje_canton,Both sexes,31
2016,Number,central_bosnia_canton,Both sexes,125
2016,Number,herzegovina-neretva_canton,Both sexes,263
2016,Number,west_herzegovina_canton,Both sexes,109
2016,Number,sarajevo_canton,Both sexes,553
2016,Number,canton_10,Both sexes,54
2016,Number,federation_of_bih,M,117
2016,Number,una-sana_canton,M,19
2016,Number,posavina_canton,M,2
2016,Number,tuzla_canton,M,29
2016,Number,zenica-doboj_canton,M,11
2016,Number,bosnian-podrinje_canton,M,4
2016,Number,central_bosnia_canton,M,6
2016,Number,herzegovina-neretva_canton,M,10
2016,Number,west_herzegovina_canton,M,3
2016,Number,sarajevo_canton,M,30
2016,Number,canton_10,M,3
2016,Number,federation_of_bih,F,1778
2016,Number,una-sana_canton,F,179
2016,Number,posavina_canton,F,24
2016,Number,tuzla_canton,F,249
2016,Number,zenica-doboj_canton,F,247
2016,Number,bosnian-podrinje_canton,F,27
2016,Number,central_bosnia_canton,F,119
2016,Number,herzegovina-neretva_canton,F,253
2016,Number,west_herzegovina_canton,F,106
2016,Number,sarajevo_canton,F,523
2016,Number,canton_10,F,51
2017,Number,federation_of_bih,Both sexes,1992
2017,Number,una-sana_canton,Both sexes,203
2017,Number,posavina_canton,Both sexes,28
2017,Number,tuzla_canton,Both sexes,304
2017,Number,zenica-doboj_canton,Both sexes,276
2017,Number,bosnian-podrinje_canton,Both sexes,33
2017,Number,central_bosnia_canton,Both sexes,130
2017,Number,herzegovina-neretva_canton,Both sexes,280
2017,Number,west_herzegovina_canton,Both sexes,110
2017,Number,sarajevo_canton,Both sexes,564
2017,Number,canton_10,Both sexes,64
2017,Number,federation_of_bih,M,124
2017,Number,una-sana_canton,M,16
2017,Number,posavina_canton,M,2
2017,Number,tuzla_canton,M,33
2017,Number,zenica-doboj_canton,M,15
2017,Number,bosnian-podrinje_canton,M,5
2017,Number,central_bosnia_canton,M,6
2017,Number,herzegovina-neretva_canton,M,10
2017,Number,west_herzegovina_canton,M,3
2017,Number,sarajevo_canton,M,30
2017,Number,canton_10,M,4
2017,Number,federation_of_bih,F,1868
2017,Number,una-sana_canton,F,187
2017,Number,posavina_canton,F,26
2017,Number,tuzla_canton,F,271
2017,Number,zenica-doboj_canton,F,261
2017,Number,bosnian-podrinje_canton,F,28
2017,Number,central_bosnia_canton,F,124
2017,Number,herzegovina-neretva_canton,F,270
2017,Number,west_herzegovina_canton,F,107
2017,Number,sarajevo_canton,F,534
2017,Number,canton_10,F,60
2018,Number,federation_of_bih,Both sexes,2073
2018,Number,una-sana_canton,Both sexes,212
2018,Number,posavina_canton,Both sexes,28
2018,Number,tuzla_canton,Both sexes,312
2018,Number,zenica-doboj_canton,Both sexes,288
2018,Number,bosnian-podrinje_canton,Both sexes,37
2018,Number,central_bosnia_canton,Both sexes,129
2018,Number,herzegovina-neretva_canton,Both sexes,290
2018,Number,west_herzegovina_canton,Both sexes,122
2018,Number,sarajevo_canton,Both sexes,592
2018,Number,canton_10,Both sexes,63
2018,Number,federation_of_bih,M,122
2018,Number,una-sana_canton,M,16
2018,Number,posavina_canton,M,2
2018,Number,tuzla_canton,M,29
2018,Number,zenica-doboj_canton,M,14
2018,Number,bosnian-podrinje_canton,M,5
2018,Number,central_bosnia_canton,M,7
2018,Number,herzegovina-neretva_canton,M,9
2018,Number,west_herzegovina_canton,M,4
2018,Number,sarajevo_canton,M,32
2018,Number,canton_10,M,4
2018,Number,federation_of_bih,F,1951
2018,Number,una-sana_canton,F,196
2018,Number,posavina_canton,F,26
2018,Number,tuzla_canton,F,283
2018,Number,zenica-doboj_canton,F,274
2018,Number,bosnian-podrinje_canton,F,32
2018,Number,central_bosnia_canton,F,122
2018,Number,herzegovina-neretva_canton,F,281
2018,Number,west_herzegovina_canton,F,118
2018,Number,sarajevo_canton,F,560
2018,Number,canton_10,F,59
