Year,UNIT_MEASURE,Admin_Area,AGE,Sex,Value
2013,NUMBER,sarajevo_canton,43,F,2752
2013,NUMBER,sarajevo_canton,44,F,2891
2013,NUMBER,sarajevo_canton,45,F,2850
2013,NUMBER,sarajevo_canton,46,F,2974
2013,NUMBER,sarajevo_canton,47,F,3093
2013,NUMBER,sarajevo_canton,48,F,3145
2013,NUMBER,sarajevo_canton,49,F,3119
2013,NUMBER,sarajevo_canton,50,F,3172
2013,NUMBER,sarajevo_canton,51,F,3527
2013,NUMBER,sarajevo_canton,52,F,3248
2013,NUMBER,sarajevo_canton,53,F,3362
2013,NUMBER,sarajevo_canton,54,F,3397
2013,NUMBER,sarajevo_canton,55,F,3554
2013,NUMBER,sarajevo_canton,56,F,3310
2013,NUMBER,sarajevo_canton,57,F,3244
2013,NUMBER,sarajevo_canton,58,F,3475
2013,NUMBER,sarajevo_canton,59,F,3312
2013,NUMBER,sarajevo_canton,60,F,3293
2013,NUMBER,sarajevo_canton,61,F,3238
2013,NUMBER,sarajevo_canton,62,F,2987
2013,NUMBER,sarajevo_canton,63,F,2941
2013,NUMBER,sarajevo_canton,64,F,2783
2013,NUMBER,sarajevo_canton,65,F,2455
2013,NUMBER,sarajevo_canton,66,F,2463
2013,NUMBER,sarajevo_canton,67,F,1880
2013,NUMBER,sarajevo_canton,68,F,1834
2013,NUMBER,sarajevo_canton,69,F,1579
2013,NUMBER,sarajevo_canton,70,F,1582
2013,NUMBER,sarajevo_canton,71,F,1740
2013,NUMBER,sarajevo_canton,72,F,1901
2013,NUMBER,sarajevo_canton,73,F,2009
2013,NUMBER,sarajevo_canton,74,F,1909
2013,NUMBER,sarajevo_canton,75,F,1897
2013,NUMBER,sarajevo_canton,76,F,1796
2013,NUMBER,sarajevo_canton,77,F,1712
2013,NUMBER,sarajevo_canton,78,F,1531
2013,NUMBER,sarajevo_canton,79,F,1331
2013,NUMBER,sarajevo_canton,80,F,1231
2013,NUMBER,sarajevo_canton,81,F,1085
2013,NUMBER,sarajevo_canton,82,F,847
2013,NUMBER,sarajevo_canton,83,F,861
2013,NUMBER,sarajevo_canton,84,F,653
2013,NUMBER,sarajevo_canton,85+,F,2240
2013,NUMBER,canton_10,T,F,41784
2013,NUMBER,canton_10,0,F,301
2013,NUMBER,canton_10,1,F,335
2013,NUMBER,canton_10,2,F,336
2013,NUMBER,canton_10,3,F,355
2013,NUMBER,canton_10,4,F,336
2013,NUMBER,canton_10,5,F,329
2013,NUMBER,canton_10,6,F,358
2013,NUMBER,canton_10,7,F,374
2013,NUMBER,canton_10,8,F,369
2013,NUMBER,canton_10,9,F,420
2013,NUMBER,canton_10,10,F,390
2013,NUMBER,canton_10,11,F,422
2013,NUMBER,canton_10,12,F,456
2013,NUMBER,canton_10,13,F,494
2013,NUMBER,canton_10,14,F,468
2013,NUMBER,canton_10,15,F,563
2013,NUMBER,canton_10,16,F,619
2013,NUMBER,canton_10,17,F,580
2013,NUMBER,canton_10,18,F,577
2013,NUMBER,canton_10,19,F,526
2013,NUMBER,canton_10,20,F,503
2013,NUMBER,canton_10,21,F,530
2013,NUMBER,canton_10,22,F,540
2013,NUMBER,canton_10,23,F,554
2013,NUMBER,canton_10,24,F,462
2013,NUMBER,canton_10,25,F,502
2013,NUMBER,canton_10,26,F,449
2013,NUMBER,canton_10,27,F,533
2013,NUMBER,canton_10,28,F,524
2013,NUMBER,canton_10,29,F,500
2013,NUMBER,canton_10,30,F,513
2013,NUMBER,canton_10,31,F,498
2013,NUMBER,canton_10,32,F,510
2013,NUMBER,canton_10,33,F,545
2013,NUMBER,canton_10,34,F,495
2013,NUMBER,canton_10,35,F,529
2013,NUMBER,canton_10,36,F,522
2013,NUMBER,canton_10,37,F,551
2013,NUMBER,canton_10,38,F,535
2013,NUMBER,canton_10,39,F,558
2013,NUMBER,canton_10,40,F,625
2013,NUMBER,canton_10,41,F,608
2013,NUMBER,canton_10,42,F,589
2013,NUMBER,canton_10,43,F,561
2013,NUMBER,canton_10,44,F,572
2013,NUMBER,canton_10,45,F,582
2013,NUMBER,canton_10,46,F,649
2013,NUMBER,canton_10,47,F,583
2013,NUMBER,canton_10,48,F,573
2013,NUMBER,canton_10,49,F,597
2013,NUMBER,canton_10,50,F,586
2013,NUMBER,canton_10,51,F,597
2013,NUMBER,canton_10,52,F,574
2013,NUMBER,canton_10,53,F,572
2013,NUMBER,canton_10,54,F,598
2013,NUMBER,canton_10,55,F,533
2013,NUMBER,canton_10,56,F,572
2013,NUMBER,canton_10,57,F,617
2013,NUMBER,canton_10,58,F,562
2013,NUMBER,canton_10,59,F,557
2013,NUMBER,canton_10,60,F,574
2013,NUMBER,canton_10,61,F,508
2013,NUMBER,canton_10,62,F,433
2013,NUMBER,canton_10,63,F,480
2013,NUMBER,canton_10,64,F,494
2013,NUMBER,canton_10,65,F,472
2013,NUMBER,canton_10,66,F,527
2013,NUMBER,canton_10,67,F,377
2013,NUMBER,canton_10,68,F,326
2013,NUMBER,canton_10,69,F,348
2013,NUMBER,canton_10,70,F,316
2013,NUMBER,canton_10,71,F,466
2013,NUMBER,canton_10,72,F,499
2013,NUMBER,canton_10,73,F,474
2013,NUMBER,canton_10,74,F,514
2013,NUMBER,canton_10,75,F,485
2013,NUMBER,canton_10,76,F,438
2013,NUMBER,canton_10,77,F,434
2013,NUMBER,canton_10,78,F,394
2013,NUMBER,canton_10,79,F,343
2013,NUMBER,canton_10,80,F,348
2013,NUMBER,canton_10,81,F,310
2013,NUMBER,canton_10,82,F,276
2013,NUMBER,canton_10,83,F,246
2013,NUMBER,canton_10,84,F,207
2013,NUMBER,canton_10,85+,F,827
