Year,UNIT_MEASURE,Administrativna jedinica,Spol,Value
2014,Broj,Sarajevska županija,Oba spola,517
2014,Broj,Županija 10,Oba spola,51
2014,Broj,Federacija Bosne i Hercegovine,M,117
2014,Broj,Unsko-sanska županija,M,16
2014,Broj,Posavska županija,M,2
2014,Broj,Tuzlanska županija,M,24
2014,Broj,Zeničko-dobojska županija,M,18
2014,Broj,Bosansko-podrinjska županija,M,4
2014,Broj,Srednjobosanska županija,M,7
2014,Broj,Hercegovačko-neretvanska županija,M,8
2014,Broj,Zapadno-hercegovačka županija,M,3
2014,Broj,Sarajevska županija,M,31
2014,Broj,Županija 10,M,4
2014,Broj,Federacija Bosne i Hercegovine,Ž,1575
2014,Broj,Unsko-sanska županija,Ž,174
2014,Broj,Posavska županija,Ž,21
2014,Broj,Tuzlanska županija,Ž,187
2014,Broj,Zeničko-dobojska županija,Ž,207
2014,Broj,Bosansko-podrinjska županija,Ž,25
2014,Broj,Srednjobosanska županija,Ž,120
2014,Broj,Hercegovačko-neretvanska županija,Ž,212
2014,Broj,Zapadno-hercegovačka županija,Ž,96
2014,Broj,Sarajevska županija,Ž,486
2014,Broj,Županija 10,Ž,47
2015,Broj,Federacija Bosne i Hercegovine,Oba spola,1781
2015,Broj,Unsko-sanska županija,Oba spola,195
2015,Broj,Posavska županija,Oba spola,24
2015,Broj,Tuzlanska županija,Oba spola,242
2015,Broj,Zeničko-dobojska županija,Oba spola,244
2015,Broj,Bosansko-podrinjska županija,Oba spola,28
2015,Broj,Srednjobosanska županija,Oba spola,128
2015,Broj,Hercegovačko-neretvanska županija,Oba spola,252
2015,Broj,Zapadno-hercegovačka županija,Oba spola,98
2015,Broj,Sarajevska županija,Oba spola,518
2015,Broj,Županija 10,Oba spola,52
2015,Broj,Federacija Bosne i Hercegovine,M,113
2015,Broj,Unsko-sanska županija,M,18
2015,Broj,Posavska županija,M,2
2015,Broj,Tuzlanska županija,M,24
2015,Broj,Zeničko-dobojska županija,M,13
2015,Broj,Bosansko-podrinjska županija,M,3
2015,Broj,Srednjobosanska županija,M,7
2015,Broj,Hercegovačko-neretvanska županija,M,11
2015,Broj,Zapadno-hercegovačka županija,M,3
2015,Broj,Sarajevska županija,M,28
2015,Broj,Županija 10,M,4
2015,Broj,Federacija Bosne i Hercegovine,Ž,1668
2015,Broj,Unsko-sanska županija,Ž,177
2015,Broj,Posavska županija,Ž,22
2015,Broj,Tuzlanska županija,Ž,218
2015,Broj,Zeničko-dobojska županija,Ž,231
2015,Broj,Bosansko-podrinjska županija,Ž,25
2015,Broj,Srednjobosanska županija,Ž,121
2015,Broj,Hercegovačko-neretvanska županija,Ž,241
2015,Broj,Zapadno-hercegovačka županija,Ž,95
2015,Broj,Sarajevska županija,Ž,490
2015,Broj,Županija 10,Ž,48
2016,Broj,Federacija Bosne i Hercegovine,Oba spola,1895
2016,Broj,Unsko-sanska županija,Oba spola,198
2016,Broj,Posavska županija,Oba spola,26
2016,Broj,Tuzlanska županija,Oba spola,278
2016,Broj,Zeničko-dobojska županija,Oba spola,258
2016,Broj,Bosansko-podrinjska županija,Oba spola,31
2016,Broj,Srednjobosanska županija,Oba spola,125
2016,Broj,Hercegovačko-neretvanska županija,Oba spola,263
2016,Broj,Zapadno-hercegovačka županija,Oba spola,109
2016,Broj,Sarajevska županija,Oba spola,553
2016,Broj,Županija 10,Oba spola,54
2016,Broj,Federacija Bosne i Hercegovine,M,117
2016,Broj,Unsko-sanska županija,M,19
2016,Broj,Posavska županija,M,2
2016,Broj,Tuzlanska županija,M,29
2016,Broj,Zeničko-dobojska županija,M,11
2016,Broj,Bosansko-podrinjska županija,M,4
2016,Broj,Srednjobosanska županija,M,6
2016,Broj,Hercegovačko-neretvanska županija,M,10
2016,Broj,Zapadno-hercegovačka županija,M,3
2016,Broj,Sarajevska županija,M,30
2016,Broj,Županija 10,M,3
2016,Broj,Federacija Bosne i Hercegovine,Ž,1778
2016,Broj,Unsko-sanska županija,Ž,179
2016,Broj,Posavska županija,Ž,24
2016,Broj,Tuzlanska županija,Ž,249
2016,Broj,Zeničko-dobojska županija,Ž,247
2016,Broj,Bosansko-podrinjska županija,Ž,27
2016,Broj,Srednjobosanska županija,Ž,119
2016,Broj,Hercegovačko-neretvanska županija,Ž,253
2016,Broj,Zapadno-hercegovačka županija,Ž,106
2016,Broj,Sarajevska županija,Ž,523
2016,Broj,Županija 10,Ž,51
2017,Broj,Federacija Bosne i Hercegovine,Oba spola,1992
2017,Broj,Unsko-sanska županija,Oba spola,203
2017,Broj,Posavska županija,Oba spola,28
2017,Broj,Tuzlanska županija,Oba spola,304
2017,Broj,Zeničko-dobojska županija,Oba spola,276
2017,Broj,Bosansko-podrinjska županija,Oba spola,33
2017,Broj,Srednjobosanska županija,Oba spola,130
2017,Broj,Hercegovačko-neretvanska županija,Oba spola,280
2017,Broj,Zapadno-hercegovačka županija,Oba spola,110
2017,Broj,Sarajevska županija,Oba spola,564
2017,Broj,Županija 10,Oba spola,64
2017,Broj,Federacija Bosne i Hercegovine,M,124
2017,Broj,Unsko-sanska županija,M,16
2017,Broj,Posavska županija,M,2
2017,Broj,Tuzlanska županija,M,33
2017,Broj,Zeničko-dobojska županija,M,15
2017,Broj,Bosansko-podrinjska županija,M,5
2017,Broj,Srednjobosanska županija,M,6
2017,Broj,Hercegovačko-neretvanska županija,M,10
2017,Broj,Zapadno-hercegovačka županija,M,3
2017,Broj,Sarajevska županija,M,30
2017,Broj,Županija 10,M,4
2017,Broj,Federacija Bosne i Hercegovine,Ž,1868
2017,Broj,Unsko-sanska županija,Ž,187
2017,Broj,Posavska županija,Ž,26
2017,Broj,Tuzlanska županija,Ž,271
2017,Broj,Zeničko-dobojska županija,Ž,261
2017,Broj,Bosansko-podrinjska županija,Ž,28
2017,Broj,Srednjobosanska županija,Ž,124
2017,Broj,Hercegovačko-neretvanska županija,Ž,270
2017,Broj,Zapadno-hercegovačka županija,Ž,107
2017,Broj,Sarajevska županija,Ž,534
2017,Broj,Županija 10,Ž,60
2018,Broj,Federacija Bosne i Hercegovine,Oba spola,2073
2018,Broj,Unsko-sanska županija,Oba spola,212
2018,Broj,Posavska županija,Oba spola,28
2018,Broj,Tuzlanska županija,Oba spola,312
2018,Broj,Zeničko-dobojska županija,Oba spola,288
2018,Broj,Bosansko-podrinjska županija,Oba spola,37
2018,Broj,Srednjobosanska županija,Oba spola,129
2018,Broj,Hercegovačko-neretvanska županija,Oba spola,290
2018,Broj,Zapadno-hercegovačka županija,Oba spola,122
2018,Broj,Sarajevska županija,Oba spola,592
2018,Broj,Županija 10,Oba spola,63
2018,Broj,Federacija Bosne i Hercegovine,M,122
2018,Broj,Unsko-sanska županija,M,16
2018,Broj,Posavska županija,M,2
2018,Broj,Tuzlanska županija,M,29
2018,Broj,Zeničko-dobojska županija,M,14
2018,Broj,Bosansko-podrinjska županija,M,5
2018,Broj,Srednjobosanska županija,M,7
2018,Broj,Hercegovačko-neretvanska županija,M,9
2018,Broj,Zapadno-hercegovačka županija,M,4
2018,Broj,Sarajevska županija,M,32
2018,Broj,Županija 10,M,4
2018,Broj,Federacija Bosne i Hercegovine,Ž,1951
2018,Broj,Unsko-sanska županija,Ž,196
2018,Broj,Posavska županija,Ž,26
2018,Broj,Tuzlanska županija,Ž,283
2018,Broj,Zeničko-dobojska županija,Ž,274
2018,Broj,Bosansko-podrinjska županija,Ž,32
2018,Broj,Srednjobosanska županija,Ž,122
2018,Broj,Hercegovačko-neretvanska županija,Ž,281
2018,Broj,Zapadno-hercegovačka županija,Ž,118
2018,Broj,Sarajevska županija,Ž,560
2018,Broj,Županija 10,Ž,59
