Year,UNIT_MEASURE,Administrativna jedinica,Spol,Value
2023,Broj,Unsko-sanski kanton,M,80.0
2010,Broj,Unsko-sanski kanton,Ž,480.0
2011,Broj,Unsko-sanski kanton,Ž,230.0
2012,Broj,Unsko-sanski kanton,Ž,399.0
2013,Broj,Unsko-sanski kanton,Ž,369.0
2014,Broj,Unsko-sanski kanton,Ž,319.0
2015,Broj,Unsko-sanski kanton,Ž,271.0
2016,Broj,Unsko-sanski kanton,Ž,259.0
2017,Broj,Unsko-sanski kanton,Ž,251.0
2018,Broj,Unsko-sanski kanton,Ž,245.0
2019,Broj,Unsko-sanski kanton,Ž,225.0
2020,Broj,Unsko-sanski kanton,Ž,181.0
2021,Broj,Unsko-sanski kanton,Ž,276.0
2022,Broj,Unsko-sanski kanton,Ž,230.0
2023,Broj,Unsko-sanski kanton,Ž,156.0
2010,Broj,Tuzlanski kanton,Oba spola,1938.0
2011,Broj,Tuzlanski kanton,Oba spola,2032.0
2012,Broj,Tuzlanski kanton,Oba spola,2046.0
2013,Broj,Tuzlanski kanton,Oba spola,2050.0
2014,Broj,Tuzlanski kanton,Oba spola,1943.0
2015,Broj,Tuzlanski kanton,Oba spola,1773.0
2016,Broj,Tuzlanski kanton,Oba spola,1548.0
2017,Broj,Tuzlanski kanton,Oba spola,1441.0
2018,Broj,Tuzlanski kanton,Oba spola,1449.0
2019,Broj,Tuzlanski kanton,Oba spola,1656.0
2020,Broj,Tuzlanski kanton,Oba spola,1496.0
2021,Broj,Tuzlanski kanton,Oba spola,1404.0
2022,Broj,Tuzlanski kanton,Oba spola,1346.0
2023,Broj,Tuzlanski kanton,Oba spola,1172.0
2010,Broj,Tuzlanski kanton,M,646.0
2011,Broj,Tuzlanski kanton,M,698.0
2012,Broj,Tuzlanski kanton,M,738.0
2013,Broj,Tuzlanski kanton,M,732.0
2014,Broj,Tuzlanski kanton,M,682.0
2015,Broj,Tuzlanski kanton,M,595.0
2016,Broj,Tuzlanski kanton,M,581.0
2017,Broj,Tuzlanski kanton,M,540.0
2018,Broj,Tuzlanski kanton,M,539.0
2019,Broj,Tuzlanski kanton,M,569.0
2020,Broj,Tuzlanski kanton,M,525.0
2021,Broj,Tuzlanski kanton,M,485.0
2022,Broj,Tuzlanski kanton,M,464.0
2023,Broj,Tuzlanski kanton,M,435.0
2010,Broj,Tuzlanski kanton,Ž,1292.0
2011,Broj,Tuzlanski kanton,Ž,1334.0
2012,Broj,Tuzlanski kanton,Ž,1308.0
2013,Broj,Tuzlanski kanton,Ž,1318.0
2014,Broj,Tuzlanski kanton,Ž,1261.0
2015,Broj,Tuzlanski kanton,Ž,1178.0
2016,Broj,Tuzlanski kanton,Ž,967.0
2017,Broj,Tuzlanski kanton,Ž,901.0
2018,Broj,Tuzlanski kanton,Ž,910.0
2019,Broj,Tuzlanski kanton,Ž,1087.0
2020,Broj,Tuzlanski kanton,Ž,971.0
2021,Broj,Tuzlanski kanton,Ž,919.0
2022,Broj,Tuzlanski kanton,Ž,882.0
2023,Broj,Tuzlanski kanton,Ž,737.0
2010,Broj,Zeničko-dobojski kanton,Oba spola,235.0
2011,Broj,Zeničko-dobojski kanton,Oba spola,348.0
2012,Broj,Zeničko-dobojski kanton,Oba spola,596.0
2013,Broj,Zeničko-dobojski kanton,Oba spola,567.0
2014,Broj,Zeničko-dobojski kanton,Oba spola,271.0
2015,Broj,Zeničko-dobojski kanton,Oba spola,412.0
2016,Broj,Zeničko-dobojski kanton,Oba spola,445.0
2017,Broj,Zeničko-dobojski kanton,Oba spola,508.0
2018,Broj,Zeničko-dobojski kanton,Oba spola,519.0
2019,Broj,Zeničko-dobojski kanton,Oba spola,472.0
2020,Broj,Zeničko-dobojski kanton,Oba spola,454.0
2021,Broj,Zeničko-dobojski kanton,Oba spola,443.0
2022,Broj,Zeničko-dobojski kanton,Oba spola,398.0
2023,Broj,Zeničko-dobojski kanton,Oba spola,406.0
2010,Broj,Zeničko-dobojski kanton,M,85.0
2011,Broj,Zeničko-dobojski kanton,M,107.0
2012,Broj,Zeničko-dobojski kanton,M,161.0
2013,Broj,Zeničko-dobojski kanton,M,170.0
2014,Broj,Zeničko-dobojski kanton,M,95.0
2015,Broj,Zeničko-dobojski kanton,M,111.0
2016,Broj,Zeničko-dobojski kanton,M,153.0
2017,Broj,Zeničko-dobojski kanton,M,159.0
2018,Broj,Zeničko-dobojski kanton,M,189.0
2019,Broj,Zeničko-dobojski kanton,M,148.0
2020,Broj,Zeničko-dobojski kanton,M,133.0
2021,Broj,Zeničko-dobojski kanton,M,156.0
2022,Broj,Zeničko-dobojski kanton,M,97.0
2023,Broj,Zeničko-dobojski kanton,M,105.0
2010,Broj,Zeničko-dobojski kanton,Ž,150.0
2011,Broj,Zeničko-dobojski kanton,Ž,241.0
2012,Broj,Zeničko-dobojski kanton,Ž,435.0
2013,Broj,Zeničko-dobojski kanton,Ž,397.0
2014,Broj,Zeničko-dobojski kanton,Ž,176.0
2015,Broj,Zeničko-dobojski kanton,Ž,301.0
2016,Broj,Zeničko-dobojski kanton,Ž,292.0
2017,Broj,Zeničko-dobojski kanton,Ž,349.0
2018,Broj,Zeničko-dobojski kanton,Ž,330.0
2019,Broj,Zeničko-dobojski kanton,Ž,324.0
2020,Broj,Zeničko-dobojski kanton,Ž,321.0
2021,Broj,Zeničko-dobojski kanton,Ž,287.0
2022,Broj,Zeničko-dobojski kanton,Ž,301.0
2023,Broj,Zeničko-dobojski kanton,Ž,301.0
2017,Broj,Bosansko-podrinjski kanton,Oba spola,5.0
2018,Broj,Bosansko-podrinjski kanton,Oba spola,15.0
2019,Broj,Bosansko-podrinjski kanton,Oba spola,3.0
2020,Broj,Bosansko-podrinjski kanton,Oba spola,11.0
2021,Broj,Bosansko-podrinjski kanton,Oba spola,33.0
2022,Broj,Bosansko-podrinjski kanton,Oba spola,6.0
2023,Broj,Bosansko-podrinjski kanton,Oba spola,0.0
2017,Broj,Bosansko-podrinjski kanton,M,4.0
2018,Broj,Bosansko-podrinjski kanton,M,3.0
2019,Broj,Bosansko-podrinjski kanton,M,3.0
2020,Broj,Bosansko-podrinjski kanton,M,7.0
2021,Broj,Bosansko-podrinjski kanton,M,10.0
2022,Broj,Bosansko-podrinjski kanton,M,2.0
2023,Broj,Bosansko-podrinjski kanton,M,0.0
2017,Broj,Bosansko-podrinjski kanton,Ž,1.0
2018,Broj,Bosansko-podrinjski kanton,Ž,12.0
2020,Broj,Bosansko-podrinjski kanton,Ž,4.0
2021,Broj,Bosansko-podrinjski kanton,Ž,23.0
2022,Broj,Bosansko-podrinjski kanton,Ž,4.0
2023,Broj,Bosansko-podrinjski kanton,M,0.0
2011,Broj,Srednjobosanski kanton,Oba spola,135.0
2012,Broj,Srednjobosanski kanton,Oba spola,472.0
2013,Broj,Srednjobosanski kanton,Oba spola,910.0
2014,Broj,Srednjobosanski kanton,Oba spola,867.0
2015,Broj,Srednjobosanski kanton,Oba spola,1044.0
2016,Broj,Srednjobosanski kanton,Oba spola,1188.0
2017,Broj,Srednjobosanski kanton,Oba spola,1479.0
2018,Broj,Srednjobosanski kanton,Oba spola,1244.0
2019,Broj,Srednjobosanski kanton,Oba spola,1482.0
2020,Broj,Srednjobosanski kanton,Oba spola,1461.0
2021,Broj,Srednjobosanski kanton,Oba spola,1390.0
2022,Broj,Srednjobosanski kanton,Oba spola,1546.0
2023,Broj,Srednjobosanski kanton,Oba spola,1115.0
2011,Broj,Srednjobosanski kanton,M,64.0
2012,Broj,Srednjobosanski kanton,M,279.0
2013,Broj,Srednjobosanski kanton,M,478.0
2014,Broj,Srednjobosanski kanton,M,484.0
2015,Broj,Srednjobosanski kanton,M,547.0
2016,Broj,Srednjobosanski kanton,M,732.0
2017,Broj,Srednjobosanski kanton,M,932.0
2018,Broj,Srednjobosanski kanton,M,769.0
2019,Broj,Srednjobosanski kanton,M,925.0
2020,Broj,Srednjobosanski kanton,M,842.0
2021,Broj,Srednjobosanski kanton,M,801.0
2022,Broj,Srednjobosanski kanton,M,835.0
2023,Broj,Srednjobosanski kanton,M,608.0
2011,Broj,Srednjobosanski kanton,Ž,71.0
2012,Broj,Srednjobosanski kanton,Ž,193.0
2013,Broj,Srednjobosanski kanton,Ž,432.0
2014,Broj,Srednjobosanski kanton,Ž,383.0
2015,Broj,Srednjobosanski kanton,Ž,497.0
2016,Broj,Srednjobosanski kanton,Ž,456.0
2017,Broj,Srednjobosanski kanton,Ž,547.0
2018,Broj,Srednjobosanski kanton,Ž,475.0
2019,Broj,Srednjobosanski kanton,Ž,557.0
2020,Broj,Srednjobosanski kanton,Ž,619.0
2021,Broj,Srednjobosanski kanton,Ž,589.0
2022,Broj,Srednjobosanski kanton,Ž,711.0
2023,Broj,Srednjobosanski kanton,Ž,507.0
2010,Broj,Hercegovačko-neretvanski kanton,Oba spola,2138.0
2011,Broj,Hercegovačko-neretvanski kanton,Oba spola,2421.0
2012,Broj,Hercegovačko-neretvanski kanton,Oba spola,2422.0
2013,Broj,Hercegovačko-neretvanski kanton,Oba spola,2952.0
2014,Broj,Hercegovačko-neretvanski kanton,Oba spola,3088.0
2015,Broj,Hercegovačko-neretvanski kanton,Oba spola,2767.0
2016,Broj,Hercegovačko-neretvanski kanton,Oba spola,2774.0
2017,Broj,Hercegovačko-neretvanski kanton,Oba spola,2918.0
2018,Broj,Hercegovačko-neretvanski kanton,Oba spola,2622.0
2019,Broj,Hercegovačko-neretvanski kanton,Oba spola,3082.0
2020,Broj,Hercegovačko-neretvanski kanton,Oba spola,2612.0
2021,Broj,Hercegovačko-neretvanski kanton,Oba spola,2867.0
2022,Broj,Hercegovačko-neretvanski kanton,Oba spola,2242.0
2023,Broj,Hercegovačko-neretvanski kanton,Oba spola,2234.0
2010,Broj,Hercegovačko-neretvanski kanton,M,719.0
2011,Broj,Hercegovačko-neretvanski kanton,M,823.0
2012,Broj,Hercegovačko-neretvanski kanton,M,815.0
2013,Broj,Hercegovačko-neretvanski kanton,M,873.0
2014,Broj,Hercegovačko-neretvanski kanton,M,982.0
2015,Broj,Hercegovačko-neretvanski kanton,M,929.0
2016,Broj,Hercegovačko-neretvanski kanton,M,935.0
2017,Broj,Hercegovačko-neretvanski kanton,M,910.0
2018,Broj,Hercegovačko-neretvanski kanton,M,879.0
2019,Broj,Hercegovačko-neretvanski kanton,M,1024.0
2020,Broj,Hercegovačko-neretvanski kanton,M,783.0
2021,Broj,Hercegovačko-neretvanski kanton,M,903.0
2022,Broj,Hercegovačko-neretvanski kanton,M,739.0
2023,Broj,Hercegovačko-neretvanski kanton,M,678.0
2010,Broj,Hercegovačko-neretvanski kanton,Ž,1419.0
2011,Broj,Hercegovačko-neretvanski kanton,Ž,1598.0
2012,Broj,Hercegovačko-neretvanski kanton,Ž,1607.0
2013,Broj,Hercegovačko-neretvanski kanton,Ž,2079.0
2014,Broj,Hercegovačko-neretvanski kanton,Ž,2106.0
2015,Broj,Hercegovačko-neretvanski kanton,Ž,1838.0
2016,Broj,Hercegovačko-neretvanski kanton,Ž,1839.0
2017,Broj,Hercegovačko-neretvanski kanton,Ž,2008.0
2018,Broj,Hercegovačko-neretvanski kanton,Ž,1743.0
2019,Broj,Hercegovačko-neretvanski kanton,Ž,2058.0
2020,Broj,Hercegovačko-neretvanski kanton,Ž,1829.0
2021,Broj,Hercegovačko-neretvanski kanton,Ž,1964.0
2022,Broj,Hercegovačko-neretvanski kanton,Ž,1503.0
2023,Broj,Hercegovačko-neretvanski kanton,Ž,1556.0
2010,Broj,Zapadno-hercegovački kanton,Oba spola,19.0
2011,Broj,Zapadno-hercegovački kanton,Oba spola,13.0
2012,Broj,Zapadno-hercegovački kanton,Oba spola,19.0
2013,Broj,Zapadno-hercegovački kanton,Oba spola,17.0
2014,Broj,Zapadno-hercegovački kanton,Oba spola,9.0
2015,Broj,Zapadno-hercegovački kanton,Oba spola,16.0
2016,Broj,Zapadno-hercegovački kanton,Oba spola,15.0
2017,Broj,Zapadno-hercegovački kanton,Oba spola,25.0
2018,Broj,Zapadno-hercegovački kanton,Oba spola,16.0
2019,Broj,Zapadno-hercegovački kanton,Oba spola,6.0
2020,Broj,Zapadno-hercegovački kanton,Oba spola,17.0
2021,Broj,Zapadno-hercegovački kanton,Oba spola,31.0
2022,Broj,Zapadno-hercegovački kanton,Oba spola,27.0
2023,Broj,Zapadno-hercegovački kanton,Oba spola,
2010,Broj,Zapadno-hercegovački kanton,M,6.0
2011,Broj,Zapadno-hercegovački kanton,M,6.0
2012,Broj,Zapadno-hercegovački kanton,M,8.0
2013,Broj,Zapadno-hercegovački kanton,M,8.0
2014,Broj,Zapadno-hercegovački kanton,M,4.0
2015,Broj,Zapadno-hercegovački kanton,M,5.0
2016,Broj,Zapadno-hercegovački kanton,M,7.0
2017,Broj,Zapadno-hercegovački kanton,M,6.0
2018,Broj,Zapadno-hercegovački kanton,M,6.0
2019,Broj,Zapadno-hercegovački kanton,M,2.0
2020,Broj,Zapadno-hercegovački kanton,M,7.0
2021,Broj,Zapadno-hercegovački kanton,M,10.0
2022,Broj,Zapadno-hercegovački kanton,M,7.0
2023,Broj,Zapadno-hercegovački kanton,M,
2010,Broj,Zapadno-hercegovački kanton,Ž,13.0
2011,Broj,Zapadno-hercegovački kanton,Ž,7.0
2012,Broj,Zapadno-hercegovački kanton,Ž,11.0
2013,Broj,Zapadno-hercegovački kanton,Ž,9.0
2014,Broj,Zapadno-hercegovački kanton,Ž,5.0
2015,Broj,Zapadno-hercegovački kanton,Ž,11.0
2016,Broj,Zapadno-hercegovački kanton,Ž,8.0
2017,Broj,Zapadno-hercegovački kanton,Ž,19.0
2018,Broj,Zapadno-hercegovački kanton,Ž,10.0
2019,Broj,Zapadno-hercegovački kanton,Ž,4.0
2020,Broj,Zapadno-hercegovački kanton,Ž,10.0
2021,Broj,Zapadno-hercegovački kanton,Ž,21.0
2022,Broj,Zapadno-hercegovački kanton,Ž,20.0
2023,Broj,Zapadno-hercegovački kanton,Ž,0.0
2010,Broj,Kanton Sarajevo,Oba spola,5026.0
2011,Broj,Kanton Sarajevo,Oba spola,5158.0
2012,Broj,Kanton Sarajevo,Oba spola,5891.0
2013,Broj,Kanton Sarajevo,Oba spola,6109.0
2014,Broj,Kanton Sarajevo,Oba spola,5322.0
2015,Broj,Kanton Sarajevo,Oba spola,5151.0
2016,Broj,Kanton Sarajevo,Oba spola,5551.0
2017,Broj,Kanton Sarajevo,Oba spola,5018.0
2018,Broj,Kanton Sarajevo,Oba spola,5215.0
2019,Broj,Kanton Sarajevo,Oba spola,5144.0
2020,Broj,Kanton Sarajevo,Oba spola,5153.0
2021,Broj,Kanton Sarajevo,Oba spola,4985.0
2022,Broj,Kanton Sarajevo,Oba spola,4495.0
2023,Broj,Kanton Sarajevo,Oba spola,4123.0
2010,Broj,Kanton Sarajevo,M,2018.0
2011,Broj,Kanton Sarajevo,M,2180.0
2012,Broj,Kanton Sarajevo,M,2340.0
2013,Broj,Kanton Sarajevo,M,2531.0
2014,Broj,Kanton Sarajevo,M,2183.0
2015,Broj,Kanton Sarajevo,M,2130.0
2016,Broj,Kanton Sarajevo,M,2085.0
2017,Broj,Kanton Sarajevo,M,1937.0
2018,Broj,Kanton Sarajevo,M,2011.0
2019,Broj,Kanton Sarajevo,M,1924.0
2020,Broj,Kanton Sarajevo,M,2015.0
2021,Broj,Kanton Sarajevo,M,1757.0
2022,Broj,Kanton Sarajevo,M,1503.0
2023,Broj,Kanton Sarajevo,M,1425.0
2010,Broj,Kanton Sarajevo,Ž,3008.0
2011,Broj,Kanton Sarajevo,Ž,2978.0
2012,Broj,Kanton Sarajevo,Ž,3551.0
2013,Broj,Kanton Sarajevo,Ž,3578.0
2014,Broj,Kanton Sarajevo,Ž,3139.0
2015,Broj,Kanton Sarajevo,Ž,3021.0
2016,Broj,Kanton Sarajevo,Ž,3466.0
2017,Broj,Kanton Sarajevo,Ž,3081.0
2018,Broj,Kanton Sarajevo,Ž,3204.0
2019,Broj,Kanton Sarajevo,Ž,3220.0
2020,Broj,Kanton Sarajevo,Ž,3138.0
2021,Broj,Kanton Sarajevo,Ž,3228.0
2022,Broj,Kanton Sarajevo,Ž,2992.0
2023,Broj,Kanton Sarajevo,Ž,2698.0
